	Premise Zip	County	Premise City	Premise State
31052	10028	NEW YORK	NEW YORK	NY
31053	13850	BROOME	VESTAL	NY
31054	14604	MONROE	ROCHESTER	NY
31055	10022	NEW YORK	NEW YORK	NY
31056	14850	TOMPKINS	ITHACA	NY
31057	11714	NASSAU	BETHPAGE	NY
31058	11778	SUFFOLK	ROCKY POINT	NY
31059	10025	NEW YORK	NEW YORK	NY
31060	94558	ALBANY	NAPA	CA
31061	95070	ALBANY	SARATOGA	CA
31062	94562	ALBANY	OAKVILLE	CA
31063	14564	ONTARIO	VICTOR	NY
31064	11206	KINGS	BROOKLYN	NY
31065	10603	WESTCHESTER	WHITE PLAINS	NY
31066	14608	MONROE	ROCHESTER	NY
31067	10591	WESTCHESTER	TARRYTOWN	NY
31068	11705	SUFFOLK	BAYPORT	NY
31069	11101	QUEENS	LONG ISLAND CITY	NY
31070	11228	KINGS	BROOKLYN	NY
31071	13148	SENECA	SENECA FALLS	NY
31072	12550	ORANGE	NEWBURGH	NY
31073	14411	ORLEANS	ALBION	NY
31074	94574	ALBANY	ST HELENA	CA
31075	11958	SUFFOLK	PECONIC	NY
31076	11050	NASSAU	PORT WASHINGTON	NY
31077	10018	NEW YORK	NEW YORK	NY
31078	11354	QUEENS	FLUSHING	NY
31079	12309	SCHENECTADY	NISKAYUNA	NY
31080	11374	QUEENS	REGO PARK	NY
31081	10003	NEW YORK	NEW YORK	NY
31082	13827	TIOGA	OWEGO	NY
31083	93427	ALBANY	BUELLTON	CA
31084	12401	ULSTER	KINGSTON	NY
31085	12524	DUTCHESS	FISHKILL	NY
31086	10956	ROCKLAND	NEW CITY	NY
31087	11365	QUEENS	FRESH MEADOWS	NY
31088	14052	ERIE	EAST AURORA	NY
31089	14569	WYOMING	WARSAW	NY
31090	12528	ULSTER	HIGHLAND	NY
31091	11579	NASSAU	SEA CLIFF	NY
31092	12901	CLINTON	PLATTSBURGH	NY
31093	11101	QUEENS	LONG ISLAND CITY	NY
31094	11216	KINGS	BROOKLYN	NY
31095	10588	WESTCHESTER	SHRUB OAK	NY
31096	14519	WAYNE	ONTARIO	NY
31097	11354	QUEENS	FLUSHING	NY
31098	95448	ALBANY	HEALDSBURG	CA
31099	13440	ONEIDA	ROME	NY
31100	11101	QUEENS	LONG ISLAND CITY	NY
31101	13790	BROOME	JOHNSON CITY	NY
31102	10009	NEW YORK	NEW YORK	NY
31103	10016	NEW YORK	NEW YORK	NY
31104	10036	NEW YORK	NEW YORK	NY
31105	11779	SUFFOLK	RONKONKOMA	NY
31106	10001	NEW YORK	NEW YORK	NY
31107	14063	CHAUTAUQUA	FREDONIA	NY
31108	11552	NASSAU	WEST HEMPSTEAD	NY
31109	11563	NASSAU	LYNBROOK	NY
31110	10566	WESTCHESTER	PEEKSKILL	NY
31111	11209	KINGS	BROOKLYN	NY
31112	11432	QUEENS	JAMAICA	NY
31113	11420	QUEENS	SOUTH OZONE PARK	NY
31114	12803	SARATOGA	SOUTH GLENS FALLS	NY
31115	14201	ERIE	BUFFALO	NY
31116	10709	WESTCHESTER	EASTCHESTER	NY
31117	12588	ULSTER	WALKER VALLEY	NY
31118	11209	KINGS	BROOKLYN	NY
31119	12590	DUTCHESS	WAPPINGERS FALLS	NY
31120	12534	COLUMBIA	HUDSON	NY
31121	11550	NASSAU	HEMPSTEAD	NY
31122	14213	ERIE	BUFFALO	NY
31123	11716	SUFFOLK	BOHEMIA	NY
31124	11215	KINGS	BROOKLYN	NY
31125	11211	KINGS	BROOKLYN	NY
31126	11231	KINGS	BROOKLYN	NY
31127	13473	LEWIS	TURIN	NY
31128	14903	CHEMUNG	ELMIRA	NY
31129	94508	ALBANY	ANGWIN	CA
31130	10965	ROCKLAND	PEARL RIVER	NY
31131	10025	NEW YORK	NEW YORK	NY
31132	14847	SENECA	INTERLAKEN	NY
31133	11201	KINGS	BROOKLYN	NY
31134	13901	BROOME	BINGHAMTON	NY
31135	10034	NEW YORK	NEW YORK	NY
31136	10040	NEW YORK	NEW YORK	NY
31137	12946	ESSEX	LAKE PLACID	NY
31138	10543	WESTCHESTER	MAMARONECK	NY
31139	12534	COLUMBIA	HUDSON	NY
31140	95448	ALBANY	HEALDSBURG	CA
31141	11211	KINGS	BROOKLYN	NY
31142	11901	SUFFOLK	RIVERHEAD	NY
31143	12930	FRANKLIN	DICKINSON CENTER	NY
31144	11207	KINGS	BROOKLYN	NY
31145	11757	SUFFOLK	LINDENHURST	NY
31146	14760	CATTARAUGUS	OLEAN	NY
31147	12463	GREENE	PALENVILLE	NY
31148	11791	NASSAU	SYOSSET	NY
31149	13669	ST LAWRENCE	OGDENSBURG	NY
31150	11385	QUEENS	RIDGEWOOD	NY
31151	10003	NEW YORK	NEW YORK	NY
31152	11222	KINGS	BROOKLYN	NY
31153	10007	NEW YORK	NEW YORK	NY
31154	13850	BROOME	VESTAL	NY
31155	12180	RENSSELAER	TROY	NY
31156	11423	QUEENS	HOLLIS	NY
31157	10003	NEW YORK	NEW YORK	NY
31158	11103	QUEENS	ASTORIA	NY
31159	10128	NEW YORK	NEW YORK	NY
31160	11952	SUFFOLK	MATTITUCK	NY
31161	99362	ALBANY	WALLA WALLA	WA
31162	11735	SUFFOLK	E FARMINGDALE	NY
31163	10312	RICHMOND	STATEN ISLAND	NY
31164	11762	NASSAU	MASSAPEQUA PARK	NY
31165	13045	CORTLAND	CORTLAND	NY
31166	11201	KINGS	BROOKLYN	NY
31167	14845	CHEMUNG	HORSEHEADS	NY
31168	10580	WESTCHESTER	RYE	NY
31169	11232	KINGS	BROOKLYN	NY
31170	11801	NASSAU	HICKSVILLE	NY
31171	13676	ST LAWRENCE	POTSDAM	NY
31172	11735	SUFFOLK	EAST FARMINGDALE	NY
31173	11211	KINGS	BROOKLYN	NY
31174	10451	BRONX	BRONX	NY
31175	12804	WARREN	QUEENSBURY	NY
31176	10562	WESTCHESTER	OSSINING	NY
31177	10003	NEW YORK	NEW YORK	NY
31178	14892	TIOGA	WAVERLY	NY
31179	10019	NEW YORK	NEW YORK	NY
31180	11226	KINGS	BROOKLYN	NY
31181	12401	ULSTER	KINGSTON	NY
31182	14845	CHEMUNG	HORSEHEADS	NY
31183	10467	BRONX	BRONX	NY
31184	10927	ROCKLAND	HAVERSTRAW	NY
31185	12764	SULLIVAN	NARROWSBURG	NY
31186	14424	ONTARIO	CANANDAIGUA	NY
31187	13035	MADISON	CAZENOVIA	NY
31188	11738	SUFFOLK	FARMINGVILLE	NY
31189	10011	NEW YORK	NEW YORK	NY
31190	14883	TIOGA	SPENCER	NY
31191	10549	WESTCHESTER	MOUNT KISCO	NY
31192	12095	FULTON	JOHNSTOWN	NY
31193	12979	CLINTON	ROUSES POINT	NY
31194	10014	NEW YORK	NEW YORK	NY
31195	11106	QUEENS	ASTORIA	NY
31196	12526	COLUMBIA	GERMANTOWN	NY
31197	14624	MONROE	GATES	NY
31198	10973	ORANGE	SLATE HILL	NY
31199	10033	NEW YORK	NEW YORK	NY
31200	11103	QUEENS	ASTORIA	NY
31201	14213	ERIE	BUFFALO	NY
31202	97132	ALBANY	NEWBERG	OR
31203	12601	DUTCHESS	POUGHKEEPSIE	NY
31204	10460	BRONX	BRONX	NY
31205	13210	ONONDAGA	SYRACUSE	NY
31206	10005	NEW YORK	NEW YORK	NY
31207	10301	RICHMOND	STATEN ISLAND	NY
31208	12845	WARREN	LAKE GEORGE	NY
31209	10019	NEW YORK	NEW YORK	NY
31210	13776	OTSEGO	GILBERTSVILLE	NY
31211	10471	BRONX	BRONX	NY
31212	12198	RENSSELAER	WYNANTSKILL	NY
31213	11222	KINGS	BROOKLYN	NY
31214	10024	NEW YORK	NEW YORK	NY
31215	12550	ORANGE	NEWBURGH	NY
31216	10035	NEW YORK	NEW YORK	NY
31217	11231	KINGS	BROOKLYN	NY
31218	11694	QUEENS	ROCKAWAY PARK	NY
31219	13027	ONONDAGA	BALDWINSVILLE	NY
31220	10950	ORANGE	MONROE	NY
31221	10003	NEW YORK	NEW YORK	NY
31222	10952	ROCKLAND	MONSEY	NY
31223	11377	QUEENS	WOODSIDE	NY
31224	10504	WESTCHESTER	ARMONK	NY
31225	12534	COLUMBIA	HUDSON	NY
31226	13032	MADISON	CANASTOTA	NY
31227	95423	ALBANY	CLEARLAKE OAKS	CA
31228	10547	WESTCHESTER	MOHEGAN LAKE	NY
31229	12934	CLINTON	ELLENBURG CENTER	NY
31230	10017	NEW YORK	NEW YORK	NY
31231	11214	KINGS	BROOKLYN	NY
31232	13601	JEFFERSON	WATERTOWN	NY
31233	13057	ONONDAGA	EAST SYRACUSE	NY
31234	11779	SUFFOLK	LAKE RONKONKOMA	NY
31235	10012	NEW YORK	NEW YORK	NY
31236	14127	ERIE	ORCHARD PARK	NY
31237	11803	NASSAU	PLAINVIEW	NY
31238	95403	ALBANY	SANTA ROSA	CA
31239	11751	SUFFOLK	ISLIP	NY
31240	11215	KINGS	BROOKLYN	NY
31241	10014	NEW YORK	NEW YORK	NY
31242	11249	KINGS	BROOKLYN	NY
31243	10019	NEW YORK	NEW YORK	NY
31244	11691	QUEENS	FAR ROCKAWAY	NY
31245	10510	WESTCHESTER	BRIARCLIFF MANOR	NY
31246	12207	ALBANY	ALBANY	NY
31247	14727	ALLEGANY	CUBA	NY
31248	11213	KINGS	BROOKLYN	NY
31249	11963	SUFFOLK	SAG HARBOR	NY
31250	11102	QUEENS	LONG ISLAND CITY	NY
31251	95060	ALBANY	SANTA CRUZ	CA
31252	10038	NEW YORK	NEW YORK	NY
31253	10009	NEW YORK	NEW YORK	NY
31254	11373	QUEENS	ELMHURST	NY
31255	11946	SUFFOLK	HAMPTON BAYS	NY
31256	10312	RICHMOND	STATEN ISLAND	NY
31257	11207	KINGS	BROOKLYN	NY
31258	12801	WARREN	QUEENSBURY	NY
31259	10030	NEW YORK	NEW YORK	NY
31260	11596	NASSAU	WILLISTON PARK	NY
31261	13440	ONEIDA	ROME	NY
31262	10034	NEW YORK	NEW YORK	NY
31263	14220	ERIE	BUFFALO	NY
31264	10927	ROCKLAND	HAVERSTRAW	NY
31265	10504	WESTCHESTER	ARMONK	NY
31266	14879	STEUBEN	SAVONA	NY
31267	95070	ALBANY	SARATOGA	CA
31268	10009	NEW YORK	NEW YORK	NY
31269	10001	NEW YORK	NEW YORK	NY
31270	10022	NEW YORK	NEW YORK	NY
31271	11430	QUEENS	JAMAICA	NY
31272	12993	ESSEX	WESTPORT	NY
31273	12186	ALBANY	VOORHEESVILLE	NY
31274	11211	KINGS	BROOKLYN	NY
31275	14304	NIAGARA	NIAGARA FALLS	NY
31276	13045	CORTLAND	CORTLAND	NY
31277	10541	PUTNAM	MAHOPAC	NY
31278	13420	HERKIMER	OLD FORGE	NY
31279	11784	SUFFOLK	SELDEN	NY
31280	10022	NEW YORK	NEW YORK	NY
31281	11762	NASSAU	MASSAPEQUA PARK	NY
31282	10001	NEW YORK	NEW YORK	NY
31283	11379	QUEENS	MIDDLE VILLAGE	NY
31284	10018	NEW YORK	NEW YORK	NY
31285	10002	NEW YORK	NEW YORK	NY
31286	14051	ERIE	EAST AMHERST	NY
31287	10453	BRONX	BRONX	NY
31288	13326	OTSEGO	COOPERSTOWN	NY
31289	10024	NEW YORK	NEW YORK	NY
31290	10002	NEW YORK	NEW YORK	NY
31291	14202	ERIE	BUFFALO	NY
31292	11385	QUEENS	RIDGEWOOD	NY
31293	11368	QUEENS	CORONA	NY
31294	14086	ERIE	LANCASTER	NY
31295	12571	DUTCHESS	RED HOOK	NY
31296	10456	BRONX	BRONX	NY
31297	11793	NASSAU	WANTAGH	NY
31298	10454	BRONX	BRONX	NY
31299	10701	WESTCHESTER	YONKERS	NY
31300	11355	QUEENS	FLUSHING	NY
31301	12853	WARREN	NORTH CREEK	NY
31302	14202	ERIE	BUFFALO	NY
31303	12440	ULSTER	HIGH FALLS	NY
31304	94558	ALBANY	NAPA	CA
31305	11050	NASSAU	PORT WASHINGTON	NY
31306	95240	ALBANY	LODI	CA
31307	14150	ERIE	TONAWANDA	NY
31308	11222	KINGS	BROOKLYN	NY
31309	99362	ALBANY	WALLA WALLA	WA
31310	12748	SULLIVAN	JEFFERSONVILLE	NY
31311	14303	NIAGARA	NIAGARA FALLS	NY
31312	11249	KINGS	BROOKLYN	NY
31313	11746	SUFFOLK	HUNTINGTON STATION	NY
31314	14215	ERIE	BUFFALO	NY
31315	14437	LIVINGSTON	DANSVILLE	NY
31316	11230	KINGS	BROOKLYN	NY
31317	92592	ALBANY	TEMECULA	CA
31318	12090	RENSSELAER	HOOSICK FALLS	NY
31319	14607	MONROE	ROCHESTER	NY
31320	12401	ULSTER	KINGSTON	NY
31321	11050	NASSAU	PORT WASHINGTON	NY
31322	14891	SCHUYLER	WATKINS GLEN	NY
31323	10033	NEW YORK	NEW YORK	NY
31324	11596	NASSAU	WILLISTON PARK	NY
31325	11722	SUFFOLK	CENTRAL ISLIP	NY
31326	11207	KINGS	BROOKLYN	NY
31327	10801	WESTCHESTER	NEW ROCHELLE	NY
31328	13027	ONONDAGA	BALDWINSVILLE	NY
31329	12538	DUTCHESS	HYDE PARK	NY
31330	11208	KINGS	BROOKLYN	NY
31331	14203	ERIE	BUFFALO	NY
31332	94558	ALBANY	NAPA	CA
31333	14903	CHEMUNG	ELMIRA	NY
31334	11210	KINGS	BROOKLYN	NY
31335	14521	SENECA	OVID	NY
31336	10940	ORANGE	MIDDLETOWN	NY
31337	10011	NEW YORK	NEW YORK	NY
31338	12550	ORANGE	NEWBURGH	NY
31339	11215	KINGS	BROOKLYN	NY
31340	10310	RICHMOND	STATEN ISLAND	NY
31341	10030	NEW YORK	NEW YORK	NY
31342	11963	SUFFOLK	BRIDGEHAMPTON	NY
31343	11566	NASSAU	MERRICK	NY
31344	13820	OTSEGO	ONEONTA	NY
31345	10992	ORANGE	WASHINGTONVILLE	NY
31346	11001	NASSAU	FLORAL PARK	NY
31347	10013	NEW YORK	NEW YORK	NY
31348	11211	KINGS	BROOKLYN	NY
31349	10923	ROCKLAND	GARNERVILLE	NY
31350	14850	TOMPKINS	ITHACA	NY
31351	10011	NEW YORK	NEW YORK	NY
31352	10547	WESTCHESTER	MOHEGAN LAKE	NY
31353	14057	ERIE	EDEN	NY
31354	11050	NASSAU	PORT WASHINGTON	NY
31355	12518	ORANGE	CORNWALL	NY
31356	14850	TOMPKINS	ITHACA	NY
31357	14850	TOMPKINS	ITHACA	NY
31358	11435	QUEENS	BRIARWOOD	NY
31359	10011	NEW YORK	NEW YORK	NY
31360	12901	CLINTON	PLATTSBURGH	NY
31361	11218	KINGS	BROOKYLN	NY
31362	11520	NASSAU	FREEPORT	NY
31363	11756	NASSAU	LEVITTOWN	NY
31364	14202	ERIE	BUFFALO	NY
31365	14210	ERIE	BUFFALO	NY
31366	11230	KINGS	BROOKLYN	NY
31367	11201	KINGS	BROOKLYN	NY
31368	10533	WESTCHESTER	IRVINGTON	NY
31369	11365	QUEENS	FRESH MEADOW	NY
31370	10562	WESTCHESTER	OSSINING	NY
31371	10002	NEW YORK	NEW YORK	NY
31372	10036	NEW YORK	NEW YORK	NY
31373	11701	SUFFOLK	AMITYVILLE	NY
31374	10553	WESTCHESTER	MOUNT VERNON	NY
31375	95436	ALBANY	FORESTVILLE	CA
31376	10002	NEW YORK	NEW YORK	NY
31377	11570	NASSAU	ROCKVILLE CENTRE	NY
31378	11385	QUEENS	RIDGEWOOD	NY
31379	10036	NEW YORK	NEW YORK	NY
31380	12508	DUTCHESS	BEACON	NY
31381	12020	SARATOGA	BALLSTON SPA	NY
31382	10016	NEW YORK	NEW YORK	NY
31383	10701	WESTCHESTER	YONKERS	NY
31384	10472	BRONX	BRONX	NY
31385	11428	QUEENS	QUEENS VILLAGE	NY
31386	14605	MONROE	ROCHESTER	NY
31387	11432	QUEENS	JAMAICA	NY
31388	14226	ERIE	AMHERST	NY
31389	10460	BRONX	BRONX	NY
31390	10547	WESTCHESTER	MOHEGAN LAKE	NY
31391	12528	ULSTER	HIGHLAND	NY
31392	11103	QUEENS	ASTORIA	NY
31393	14020	GENESEE	BATAVIA	NY
31394	10019	NEW YORK	NEW YORK	NY
31395	12786	SULLIVAN	WHITE LAKE	NY
31396	14608	MONROE	ROCHESTER	NY
31397	14824	SCHUYLER	CAYUTA	NY
31398	12901	CLINTON	PLATTSBURGH	NY
31399	13421	MADISON	ONEIDA	NY
31400	12979	CLINTON	ROUSES POINT	NY
31401	10003	NEW YORK	NEW YORK	NY
31402	11576	NASSAU	ROSLYN	NY
31403	11209	KINGS	BROOKLYN	NY
31404	10011	NEW YORK	NEW YORK	NY
31405	10577	WESTCHESTER	PURCHASE	NY
31406	12047	ALBANY	COHOES	NY
31407	12816	WASHINGTON	CAMBRIDGE	NY
31408	10029	NEW YORK	NEW YORK	NY
31409	94558	ALBANY	NAPA	CA
31410	14203	ERIE	BUFFALO	NY
31411	11228	KINGS	BROOKLYN	NY
31412	11557	NASSAU	HEWLETT	NY
31413	11694	QUEENS	ROCKAWAY PARK	NY
31414	13031	ONONDAGA	CAMILLUS	NY
31415	10011	NEW YORK	NEW YORK	NY
31416	12304	SCHENECTADY	SCHENECTADY	NY
31417	11787	SUFFOLK	SMITHTOWN	NY
31418	10016	NEW YORK	NEW YORK	NY
31419	993209589	ALBANY	BENTON CITY	WA
31420	11206	KINGS	BROOKLYN	NY
31421	10029	NEW YORK	NEW YORK	NY
31422	12866	SARATOGA	SARATOGA SPRINGS	NY
31423	14612	MONROE	ROCHESTER	NY
31424	10024	NEW YORK	NEW YORK	NY
31425	11206	KINGS	BROOKLYN	NY
31426	10511	WESTCHESTER	BUCHANAN	NY
31427	12501	DUTCHESS	AMENIA	NY
31428	14580	TOMPKINS	ITHACA	NY
31429	11211	KINGS	BROOKLYN	NY
31430	11218	KINGS	BROOKLYN	NY
31431	94574	ALBANY	ST HELENA	CA
31432	10954	ROCKLAND	NANUET	NY
31433	10462	BRONX	BRONX	NY
31434	11209	KINGS	BROOKLYN	NY
31435	11772	SUFFOLK	E PATCHOGUE	NY
31436	231858063	ALBANY	WILLIAMSBURG	VA
31437	10019	NEW YORK	NEW YORK	NY
31438	14606	MONROE	ROCHESTER	NY
31439	14211	ERIE	BUFFALO	NY
31440	12455	DELAWARE	MARGARETVILLE	NY
31441	12601	DUTCHESS	POUGHKEEPSIE	NY
31442	11372	QUEENS	JACKSON HEIGHTS	NY
31443	11435	QUEENS	JAMAICA	NY
31444	11354	QUEENS	FLUSHING	NY
31445	12095	FULTON	JOHNSTOWN	NY
31446	14622	MONROE	IRONDEQUOIT	NY
31447	10583	WESTCHESTER	SCARSDALE	NY
31448	14456	ONTARIO	GENEVA	NY
31449	94558	ALBANY	NAPA	CA
31450	14450	MONROE	FAIRPORT	NY
31451	11221	KINGS	BROOKLYN	NY
31452	11550	NASSAU	HEMPSTEAD	NY
31453	10312	RICHMOND	STATEN ISLAND	NY
31454	12481	ULSTER	SHOKAN	NY
31455	11706	SUFFOLK	BAY SHORE	NY
31456	14218	ERIE	LACKAWANNA	NY
31457	11716	SUFFOLK	BOHEMIA	NY
31458	14608	MONROE	ROCHESTER	NY
31459	10016	NEW YORK	NEW YORK	NY
31460	13365	HERKIMER	LITTLE FALLS	NY
31461	10013	NEW YORK	NEW YORK	NY
31462	10036	NEW YORK	NEW YORK	NY
31463	12110	ALBANY	LATHAM	NY
31464	12205	ALBANY	COLONIE	NY
31465	11725	SUFFOLK	COMMACK	NY
31466	11718	SUFFOLK	BRIGHTWATERS	NY
31467	13790	BROOME	JOHNSON CITY	NY
31468	11358	QUEENS	FLUSHING	NY
31469	11354	QUEENS	FLUSHING	NY
31470	13661	OSWEGO	MANNSVILLE	NY
31471	14225	ERIE	CHEEKTOWAGA	NY
31472	11003	NASSAU	ELMONT	NY
31473	10009	NEW YORK	NEW YORK	NY
31474	94515	ALBANY	CALISTOGA	CA
31475	11207	KINGS	BROOKLYN	NY
31476	11236	KINGS	BROOKLYN	NY
31477	11218	KINGS	BROOKLYN	NY
31478	13326	OTSEGO	COOPERSTOWN	NY
31479	12189	ALBANY	WATERVLIET	NY
31480	13114	OSWEGO	MEXICO	NY
31481	10011	NEW YORK	NEW YORK	NY
31482	10467	BRONX	BRONX	NY
31483	11743	SUFFOLK	HUNTINGTON	NY
31484	10002	NEW YORK	NEW YORK	NY
31485	10016	NEW YORK	NEW YORK	NY
31486	12603	DUTCHESS	POUGHKEEPSIE	NY
31487	13317	MONTGOMERY	CANAJOHARIE	NY
31488	13215	ONONDAGA	SYRACUSE	NY
31489	11787	SUFFOLK	SMITHTOWN	NY
31490	14218	ERIE	LACKAWANNA	NY
31491	10282	NEW YORK	NEW YORK	NY
31492	11414	QUEENS	HOWARD BEACH	NY
31493	10002	NEW YORK	NEW YORK	NY
31494	11211	KINGS	BROOKLYN	NY
31495	10016	NEW YORK	NEW YORK	NY
31496	14477	ORLEANS	KENT	NY
31497	10308	RICHMOND	STATEN ISLAND	NY
31498	10018	NEW YORK	NEW YORK	NY
31499	12570	DUTCHESS	POUGHQUAG	NY
31500	94574	ALBANY	SAINT HELENA	CA
31501	11704	SUFFOLK	WEST BABYLON	NY
31502	10022	NEW YORK	NEW YORK	NY
31503	11233	KINGS	BROOKLYN	NY
31504	12533	DUTCHESS	POUGHQUAG	NY
31505	10019	NEW YORK	NEW YORK	NY
31506	12508	DUTCHESS	BEACON	NY
31507	12563	PUTNAM	PATTERSON	NY
31508	10013	NEW YORK	NEW YORK	NY
31509	11235	KINGS	BROOKLYN	NY
31510	13090	ONONDAGA	LIVERPOOL	NY
31511	10704	WESTCHESTER	YONKERS	NY
31512	10456	BRONX	BRONX	NY
31513	10019	NEW YORK	NEW YORK	NY
31514	10960	ROCKLAND	NYACK	NY
31515	12075	COLUMBIA	GHENT	NY
31516	13676	ST LAWRENCE	POTSDAM	NY
31517	12832	WASHINGTON	GRANVILLE	NY
31518	10012	NEW YORK	NEW YORK	NY
31519	11232	KINGS	BROOKLYN	NY
31520	10002	NEW YORK	NEW YORK	NY
31521	10601	WESTCHESTER	WHITE PLAINS	NY
31522	10023	NEW YORK	NEW YORK	NY
31523	10016	NEW YORK	NEW YORK	NY
31524	10520	WESTCHESTER	CROTON ON HUDSON	NY
31525	12804	WARREN	QUEENSBURY	NY
31526	93427	ALBANY	BUELLTON	CA
31527	13208	ONONDAGA	SYRACUSE	NY
31528	10573	WESTCHESTER	PORT CHESTER	NY
31529	10980	ROCKLAND	STONY POINT	NY
31530	11766	SUFFOLK	MOUNT SINAI	NY
31531	13069	OSWEGO	FULTON	NY
31532	10034	NEW YORK	NEW YORK	NY
31533	11214	KINGS	BROOKLYN	NY
31534	11224	KINGS	BROOKLYN	NY
31535	14171	CATTARAUGUS	WEST VALLEY	NY
31536	13071	CAYUGA	GENOA	NY
31537	14842	YATES	HIMROD	NY
31538	14216	ERIE	BUFFALO	NY
31539	10705	WESTCHESTER	YONKERS	NY
31540	11365	QUEENS	FRESH MEADOWS	NY
31541	14072	ERIE	GRAND ISLAND	NY
31542	14478	YATES	BLUFF POINT	NY
31543	11561	NASSAU	LONG BEACH	NY
31544	12498	ULSTER	WOODSTOCK	NY
31545	10031	NEW YORK	NEW YORK	NY
31546	14086	ERIE	LANCASTER	NY
31547	11222	KINGS	BROOKLYN	NY
31548	10530	WESTCHESTER	HARTSDALE	NY
31549	94515	ALBANY	CALISTOGA	CA
31550	12180	RENSSELAER	TROY	NY
31551	10010	NEW YORK	NEW YORK	NY
31552	14830	STEUBEN	CORNING	NY
31553	13743	TIOGA	CANDOR	NY
31554	10001	NEW YORK	NEW YORK	NY
31555	11777	SUFFOLK	PORT JEFFERSON	NY
31556	11542	NASSAU	GLEN COVE	NY
31557	10128	NEW YORK	NEW YORK	NY
31558	10022	NEW YORK	NEW YORK	NY
31559	10463	BRONX	BRONX	NY
31560	11224	KINGS	BROOKLYN	NY
31561	13850	BROOME	VESTAL	NY
31562	11222	KINGS	BROOKLYN	NY
31563	12540	DUTCHESS	LAGRANGEVILLE	NY
31564	10022	NEW YORK	NEW YORK	NY
31565	14837	YATES	DUNDEE	NY
31566	11226	KINGS	BROOKLYN	NY
31567	11947	SUFFOLK	JAMESPORT	NY
31568	10543	WESTCHESTER	MAMARONECK	NY
31569	10464	BRONX	BRONX	NY
31570	14850	TOMPKINS	ITHACA	NY
31571	10468	BRONX	BRONX	NY
31572	11373	QUEENS	ELMHURST	NY
31573	11725	SUFFOLK	COMMACK	NY
31574	14094	NIAGARA	LOCKPORT	NY
31575	14450	MONROE	FAIRPORT	NY
31576	11430	QUEENS	JAMAICA	NY
31577	12401	ULSTER	KINGSTON	NY
31578	12955	CLINTON	MERRILL	NY
31579	14850	TOMPKINS	ITHACA	NY
31580	10011	NEW YORK	NEW YORK	NY
31581	954660047	ALBANY	PHILO	CA
31582	10002	NEW YORK	NEW YORK	NY
31583	12304	SCHENECTADY	SCHENECTADY	NY
31584	11791	NASSAU	SYOSSET	NY
31585	14425	ONTARIO	CANANDAIGUA	NY
31586	12845	WARREN	LAKE GEORGE	NY
31587	12827	WASHINGTON	FORT ANN	NY
31588	10011	NEW YORK	NEW YORK	NY
31589	11030	NASSAU	MANHASSET	NY
31590	12446	ULSTER	KERHONKSON	NY
31591	11803	SUFFOLK	PLAINVIEW	NY
31592	10304	RICHMOND	STATEN ISLAND	NY
31593	10458	BRONX	BRONX	NY
31594	10025	NEW YORK	NEW YORK	NY
31595	10011	NEW YORK	NEW YORK	NY
31596	12846	WARREN	LAKE LUZERNE	NY
31597	12207	ALBANY	ALBANY	NY
31598	14607	MONROE	ROCHESTER	NY
31599	10455	BRONX	BRONX	NY
31600	14580	MONROE	WEBSTER	NY
31601	11368	QUEENS	CORONA	NY
31602	14613	MONROE	ROCHESTER	NY
31603	10023	NEW YORK	NEW YORK	NY
31604	10022	NEW YORK	NEW YORK	NY
31605	12203	ALBANY	ALBANY	NY
31606	11101	QUEENS	LONG ISLAND CITY	NY
31607	11215	KINGS	BROOKLYN	NY
31608	10607	WESTCHESTER	GREENBURGH	NY
31609	13326	OTSEGO	COOPERSTOWN	NY
31610	22932	ALBANY	CROZET	VA
31611	97140	ALBANY	SHERWOOD	OR
31612	11103	QUEENS	ASTORIA	NY
31613	11431	ALBANY	JAMAICA	NY
31614	11566	NASSAU	MERRICK	NY
31615	10312	RICHMOND	STATEN ISLAND	NY
31616	10461	BRONX	BRONX	NY
31617	11215	KINGS	BROOKLYN	NY
31618	12033	RENSSELAER	CASTLETON	NY
31619	14043	ERIE	DEPEW	NY
31620	11209	KINGS	BROOKLYN	NY
31621	11217	KINGS	BROOKLYN	NY
31622	10601	WESTCHESTER	WHITE PLAINS	NY
31623	95448	ALBANY	HEALDSBURG	CA
31624	11550	NASSAU	HEMPSTEAD	NY
31625	12204	ALBANY	MENANDS	NY
31626	11743	SUFFOLK	HUNTINGTON	NY
31627	13904	BROOME	BINGHAMTON	NY
31628	11735	NASSAU	FARMINGDALE	NY
31629	11206	KINGS	BROOKLYN	NY
31630	10003	NEW YORK	NEW YORK	NY
31631	10003	NEW YORK	NEW YORK	NY
31632	10017	NEW YORK	NEW YORK	NY
31633	12189	ALBANY	WATERVLIET	NY
31634	14456	ONTARIO	GENEVA	NY
31635	12549	ORANGE	MONTGOMERY	NY
31636	14094	NIAGARA	LOCKPORT	NY
31637	11771	NASSAU	OYSTER BAY	NY
31638	10306	RICHMOND	STATEN ISLAND	NY
31639	14718	CHAUTAUQUA	CASSADAGA	NY
31640	10029	NEW YORK	NEW YORK	NY
31641	12033	RENSSELAER	CASTLETON	NY
31642	12493	ULSTER	WEST PARK	NY
31643	14830	STEUBEN	CORNING	NY
31644	11782	SUFFOLK	SAYVILLE	NY
31645	14564	ONTARIO	VICTOR	NY
