	Borough	Postcode
4216	Manhattan	10018
4217	Staten Island	10314
4218	Brooklyn	11232
4219	Manhattan	10128
4220	Manhattan	10003
4221	Manhattan	10009
4222	Manhattan	10014
4223	Queens	11361
4224	Brooklyn	11220
4225	Manhattan	10019
4226	Manhattan	10003
4227	Queens	11361
4228	Manhattan	10026
4229	Manhattan	10019
4230	Manhattan	10022
4231	Brooklyn	11211
4232	Queens	11101
4233	Manhattan	10025
4234	Manhattan	10023
4235	Brooklyn	11216
4236	Manhattan	10065
4237	Queens	11354
4238	Staten Island	10306
4239	Staten Island	10306
4240	Queens	11368
4241	Manhattan	10009
4242	Brooklyn	11226
4243	Manhattan	10003
4244	Manhattan	10009
4245	Queens	11358
4246	Brooklyn	11219
4247	Manhattan	10017
4248	Brooklyn	11226
4249	Queens	11105
4250	Brooklyn	11238
4251	Staten Island	10305
4252	Manhattan	10016
4253	Manhattan	10001
4254	Manhattan	10022
4255	Manhattan	10002
4256	Brooklyn	11238
4257	Brooklyn	11217
4258	Manhattan	10012
4259	Queens	11109
4260	Bronx	10454
4261	Brooklyn	11249
4262	Manhattan	10003
4263	Manhattan	10036
4264	Manhattan	10019
4265	Manhattan	10019
4266	Manhattan	10030
4267	Queens	11354
4268	Manhattan	10009
4269	Brooklyn	11238
4270	Manhattan	10010
4271	Manhattan	10019
4272	Manhattan	10012
4273	Queens	11361
4274	Manhattan	10128
4275	Queens	11421
4276	Manhattan	10014
4277	Brooklyn	11220
4278	Queens	11419
4279	Queens	11103
4280	Manhattan	10003
4281	Brooklyn	11223
4282	Bronx	10451
4283	Manhattan	10009
4284	Brooklyn	11225
4285	Manhattan	10025
4286	Queens	11373
4287	Manhattan	10003
4288	Manhattan	10014
4289	Bronx	10467
4290	Queens	11414
4291	Manhattan	10016
4292	Brooklyn	11201
4293	Manhattan	10014
4294	Brooklyn	11225
4295	Brooklyn	11249
4296	Queens	11385
4297	Brooklyn	11222
4298	Queens	11106
4299	Queens	11372
4300	Brooklyn	11215
4301	Queens	11103
4302	Brooklyn	11211
4303	Queens	11103
4304	Queens	11372
4305	Queens	11419
4306	Bronx	10456
4307	Manhattan	10012
4308	Manhattan	10018
4309	Bronx	10470
4310	Manhattan	10029
4311	Bronx	10458
4312	Manhattan	10019
4313	Manhattan	10010
4314	Brooklyn	11231
4315	Bronx	10465
4316	Queens	11105
4317	Manhattan	10011
4318	Brooklyn	11207
4319	Manhattan	10031
4320	Brooklyn	11237
4321	Brooklyn	11215
4322	Bronx	10457
4323	Queens	11372
4324	Manhattan	10002
4325	Queens	11691
4326	Manhattan	10003
4327	Queens	11105
4328	Manhattan	10002
4329	Bronx	10473
4330	Manhattan	10010
4331	Manhattan	10014
4332	Manhattan	10013
4333	Brooklyn	11211
4334	Brooklyn	11215
4335	Manhattan	10016
4336	Manhattan	10075
4337	Brooklyn	11220
4338	Manhattan	10029
4339	Manhattan	10012
4340	Brooklyn	11237
4341	Manhattan	10065
4342	Manhattan	10016
4343	Brooklyn	11237
4344	Queens	11354
4345	Queens	11103
4346	Manhattan	10010
4347	Brooklyn	11238
4348	Queens	11375
4349	Manhattan	10016
4350	Manhattan	10025
4351	Manhattan	10002
4352	Manhattan	10012
4353	Queens	11385
4354	Brooklyn	11217
4355	Manhattan	10013
4356	Queens	11372
4357	Manhattan	10021
4358	Manhattan	10011
4359	Manhattan	10002
4360	Manhattan	10017
4361	Manhattan	10003
4362	Manhattan	10013
4363	Queens	11105
4364	Manhattan	10006
4365	Manhattan	10009
4366	Manhattan	10033
4367	Queens	11101
4368	Queens	11354
4369	Manhattan	10027
4370	Manhattan	10013
4371	Brooklyn	11206
4372	Manhattan	10001
4373	Brooklyn	11217
4374	Bronx	10457
4375	Queens	11420
4376	Manhattan	10004
4377	Manhattan	10004
4378	Manhattan	10038
4379	Manhattan	10002
4380	Manhattan	10019
4381	Brooklyn	11249
4382	Brooklyn	11231
4383	Manhattan	10002
4384	Manhattan	10004
4385	Manhattan	10019
4386	Queens	11372
4387	Brooklyn	11221
4388	Manhattan	10036
4389	Brooklyn	11216
4390	Manhattan	10009
4391	Queens	11372
4392	Queens	11374
4393	Manhattan	10022
4394	Brooklyn	11201
4395	Manhattan	10019
4396	Manhattan	10013
4397	Queens	11354
4398	Queens	11354
4399	Manhattan	10016
4400	Manhattan	10075
4401	Manhattan	10019
4402	Manhattan	10002
4403	Brooklyn	11216
4404	Manhattan	10022
4405	Manhattan	10001
4406	Manhattan	10025
4407	Manhattan	10022
4408	Bronx	10472
4409	Manhattan	10028
4410	Manhattan	10014
4411	Manhattan	10003
4412	Brooklyn	11217
4413	Queens	11372
4414	Brooklyn	11217
4415	Queens	11358
4416	Manhattan	10009
4417	Queens	11101
4418	Manhattan	10017
4419	Manhattan	10002
4420	Brooklyn	11222
4421	Brooklyn	11211
4422	Manhattan	10012
4423	Brooklyn	11209
4424	Manhattan	10026
4425	Manhattan	10007
4426	Manhattan	10018
4427	Queens	11372
4428	Manhattan	10034
4429	Manhattan	10018
4430	Manhattan	10022
4431	Bronx	10475
4432	Brooklyn	11238
4433	Manhattan	10003
4434	Manhattan	10014
4435	Queens	11373
4436	Manhattan	10013
4437	Bronx	10463
4438	Manhattan	10014
4439	Manhattan	10011
4440	Queens	11385
4441	Manhattan	7023
4442	Manhattan	10017
4443	Queens	11377
4444	Manhattan	10013
4445	Manhattan	10029
4446	Manhattan	10003
4447	Brooklyn	11226
4448	Queens	11365
4449	Manhattan	10014
4450	Brooklyn	11230
4451	Manhattan	10019
4452	Manhattan	10003
4453	Manhattan	10011
4454	Manhattan	10023
4455	Manhattan	10016
4456	Manhattan	10011
4457	Manhattan	10035
4458	Brooklyn	11204
4459	Queens	11358
4460	Bronx	10455
4461	Manhattan	10027
4462	Manhattan	10016
4463	Brooklyn	11221
4464	Brooklyn	11217
4465	Manhattan	10034
4466	Bronx	10468
4467	Manhattan	10011
4468	Brooklyn	11231
4469	Brooklyn	11215
4470	Manhattan	10024
4471	Manhattan	10013
4472	Brooklyn	11225
4473	Queens	11378
4474	Brooklyn	11211
4475	Brooklyn	11211
4476	Brooklyn	11235
4477	Brooklyn	11217
4478	Manhattan	10025
4479	Manhattan	10009
4480	Queens	11369
4481	Manhattan	10027
4482	Queens	11368
4483	Manhattan	10014
4484	Manhattan	10012
4485	Manhattan	10025
4486	Brooklyn	11210
4487	Manhattan	10014
4488	Brooklyn	11209
4489	Manhattan	10003
4490	Manhattan	10011
4491	Brooklyn	11201
4492	Queens	11385
4493	Manhattan	10024
4494	Manhattan	10023
4495	Manhattan	10012
4496	Brooklyn	11215
4497	Queens	11372
4498	Manhattan	10003
4499	Manhattan	10038
4500	Queens	11354
4501	Manhattan	10038
4502	Bronx	10454
4503	Brooklyn	11220
4504	Manhattan	10016
4505	Queens	11372
4506	Queens	11101
4507	Brooklyn	11216
4508	Brooklyn	11211
4509	Manhattan	10016
4510	Manhattan	10016
4511	Manhattan	10002
4512	Manhattan	10009
4513	Queens	11385
4514	Manhattan	10024
4515	Manhattan	10011
4516	Manhattan	10024
4517	Brooklyn	11220
4518	Manhattan	10001
4519	Manhattan	10003
4520	Manhattan	10022
4521	Manhattan	10014
4522	Brooklyn	11238
4523	Manhattan	10011
4524	Queens	11361
4525	Brooklyn	11206
4526	Manhattan	10030
4527	Manhattan	10001
4528	Queens	11385
4529	Manhattan	10040
4530	Brooklyn	11238
4531	Brooklyn	11211
4532	Manhattan	10009
4533	Manhattan	10036
4534	Queens	11419
4535	Manhattan	10023
4536	Queens	11354
4537	Manhattan	10034
4538	Brooklyn	11220
4539	Manhattan	10016
4540	Brooklyn	11235
4541	Queens	11101
4542	Queens	11356
4543	Manhattan	10011
4544	Brooklyn	11231
4545	Bronx	10472
4546	Queens	11361
4547	Manhattan	10033
4548	Bronx	10452
4549	Manhattan	10011
4550	Manhattan	10012
4551	Manhattan	10282
4552	Queens	11101
4553	Manhattan	10014
4554	Manhattan	10012
4555	Brooklyn	11217
4556	Manhattan	10023
4557	Manhattan	10002
4558	Manhattan	10003
4559	Manhattan	10028
4560	Queens	11106
4561	Brooklyn	11222
4562	Brooklyn	11206
4563	Manhattan	10003
4564	Brooklyn	11232
4565	Manhattan	10014
4566	Brooklyn	11206
4567	Manhattan	10014
4568	Brooklyn	11211
4569	Manhattan	10019
4570	Manhattan	10018
4571	Bronx	10454
4572	Queens	11101
4573	Brooklyn	11217
4574	Brooklyn	11235
4575	Manhattan	10020
4576	Brooklyn	11211
4577	Staten Island	10302
4578	Queens	11373
4579	Manhattan	10011
4580	Manhattan	10011
4581	Queens	11104
4582	Brooklyn	11232
4583	Queens	11377
4584	Queens	11369
4585	Manhattan	10006
4586	Queens	11378
4587	Brooklyn	11249
4588	Queens	11375
4589	Queens	11362
4590	Manhattan	10021
4591	Brooklyn	11214
4592	Brooklyn	11203
4593	Manhattan	10013
4594	Manhattan	10018
4595	Manhattan	10010
4596	Brooklyn	11219
4597	Manhattan	10013
4598	Manhattan	10065
4599	Manhattan	10016
4600	Brooklyn	11238
4601	Brooklyn	11238
4602	Queens	11361
4603	Brooklyn	11220
4604	Manhattan	10005
4605	Manhattan	10003
4606	Brooklyn	11215
4607	Manhattan	10003
4608	Manhattan	10036
4609	Manhattan	10036
4610	Manhattan	10019
4611	Bronx	10458
4612	Queens	11106
4613	Brooklyn	11211
4614	Manhattan	10128
4615	Brooklyn	11211
4616	Manhattan	10029
4617	Manhattan	10003
4618	Manhattan	10029
4619	Brooklyn	11223
4620	Queens	11369
4621	Queens	11372
4622	Manhattan	10075
4623	Manhattan	10003
4624	Bronx	10461
4625	Brooklyn	11209
4626	Manhattan	10012
4627	Manhattan	10013
4628	Manhattan	10036
4629	Manhattan	10014
4630	Queens	11372
4631	Queens	11106
4632	Queens	11378
4633	Manhattan	10012
4634	Manhattan	10001
4635	Brooklyn	11211
4636	Manhattan	10011
4637	Brooklyn	11231
4638	Queens	11432
4639	Queens	11103
4640	Manhattan	10013
4641	Manhattan	10012
4642	Manhattan	10022
4643	Queens	11101
4644	Bronx	10456
4645	Manhattan	10018
4646	Manhattan	10036
4647	Queens	11433
4648	Manhattan	10002
4649	Manhattan	10003
4650	Manhattan	10001
4651	Manhattan	10012
4652	Manhattan	10040
4653	Queens	11103
4654	Manhattan	10014
4655	Bronx	10452
4656	Manhattan	10018
4657	Manhattan	10022
4658	Manhattan	10016
4659	Manhattan	10002
4660	Manhattan	10022
4661	Queens	11433
4663	Queens	11101
4664	Manhattan	10009
4665	Manhattan	10011
4666	Manhattan	10003
4667	Manhattan	10025
4668	Manhattan	10002
4669	Brooklyn	11222
4670	Brooklyn	11211
4671	Queens	11372
4672	Manhattan	10003
4673	Manhattan	10019
4674	Brooklyn	11249
4675	Manhattan	10003
4676	Manhattan	10022
4677	Queens	11421
4678	Queens	11103
4679	Manhattan	10012
4680	Manhattan	10128
4681	Manhattan	10025
4682	Manhattan	10028
4683	Manhattan	10019
4684	Brooklyn	11249
4685	Manhattan	10002
4686	Brooklyn	11217
4687	Manhattan	10009
4688	Staten Island	10307
4689	Manhattan	10025
4690	Queens	11101
4691	Staten Island	10301
4692	Brooklyn	11238
4693	Manhattan	10003
4694	Manhattan	10014
4695	Manhattan	10002
4696	Manhattan	10004
4697	Brooklyn	11237
4698	Manhattan	10016
4699	Manhattan	10065
4700	Manhattan	10013
4701	Manhattan	10013
4702	Manhattan	10009
4703	Queens	11372
4704	Brooklyn	11208
4705	Brooklyn	11206
4706	Manhattan	10036
4707	Brooklyn	11220
4708	Manhattan	10025
4709	Brooklyn	11201
4710	Manhattan	10018
4711	Queens	11101
4712	Brooklyn	11249
4713	Manhattan	10002
4714	Staten Island	10306
4715	Staten Island	10312
4716	Manhattan	10001
4717	Manhattan	10023
4718	Brooklyn	11220
4719	Manhattan	10028
4720	Manhattan	10027
4721	Manhattan	10019
4722	Brooklyn	11215
4723	Queens	11412
4724	Queens	11106
4725	Manhattan	10022
4726	Manhattan	10013
4727	Brooklyn	11205
4728	Brooklyn	11211
4729	Brooklyn	11217
4730	Manhattan	10017
4731	Manhattan	10003
4732	Bronx	10458
4733	Queens	11101
4734	Manhattan	10075
4735	Queens	11356
4736	Queens	11428
4737	Manhattan	10028
4738	Brooklyn	11215
4739	Queens	11106
4740	Manhattan	10001
4741	Manhattan	10018
4742	Brooklyn	11217
4743	Manhattan	10012
4744	Manhattan	10003
4745	Bronx	10467
4746	Brooklyn	11209
4747	Brooklyn	11249
4748	Queens	11104
4749	Queens	11106
4750	Bronx	10458
4751	Manhattan	10014
4752	Manhattan	10034
4753	Manhattan	10033
4754	Brooklyn	11211
4755	Manhattan	10003
4756	Queens	11103
4757	Manhattan	10011
4758	Brooklyn	11222
4759	Manhattan	10001
4760	Manhattan	10002
4761	Brooklyn	11237
4762	Queens	11428
4763	Brooklyn	11215
4764	Manhattan	10009
4765	Manhattan	10013
4766	Manhattan	10010
4767	Brooklyn	11211
4768	Manhattan	10004
4769	Brooklyn	11237
4770	Brooklyn	11237
4771	Staten Island	10304
4772	Manhattan	10029
4773	Manhattan	10036
4774	Manhattan	10002
4775	Manhattan	10019
4776	Queens	11372
4777	Manhattan	10016
4778	Manhattan	10039
4779	Brooklyn	11211
4780	Manhattan	10016
4781	Manhattan	10016
4782	Brooklyn	11237
4783	Queens	11435
4784	Queens	11417
4785	Manhattan	10024
4786	Manhattan	10026
4787	Brooklyn	11226
4788	Manhattan	10002
4789	Manhattan	10013
4790	Manhattan	10014
4791	Manhattan	10021
4792	Manhattan	10025
4793	Brooklyn	11217
4794	Manhattan	10013
4795	Queens	11105
4796	Manhattan	10018
4797	Manhattan	10012
4798	Queens	11421
4799	Brooklyn	11214
4800	Queens	11358
4801	Manhattan	10003
4802	Manhattan	10023
4803	Manhattan	10019
4804	Brooklyn	11209
4805	Manhattan	10003
4806	Manhattan	10016
4807	Brooklyn	11209
4808	Manhattan	10003
4809	Manhattan	10036
4810	Manhattan	10037
4811	Brooklyn	11215
4812	Brooklyn	11215
4813	Manhattan	10009
4814	Queens	11101
4815	Brooklyn	11216
4816	Brooklyn	11211
4817	Manhattan	10017
4818	Manhattan	10017
4819	Manhattan	10104
4820	Queens	11417
4821	Manhattan	10019
4822	Manhattan	10014
4823	Brooklyn	11225
4824	Queens	11377
4825	Manhattan	10016
4826	Queens	11106
4827	Manhattan	10032
4828	Queens	11104
4829	Manhattan	10029
4830	Manhattan	10010
4831	Queens	11103
4832	Manhattan	10026
4833	Brooklyn	11216
4834	Manhattan	10011
4835	Manhattan	10011
4836	Queens	11361
4837	Queens	11374
4838	Manhattan	10036
4839	Manhattan	10002
4840	Manhattan	7059
4841	Manhattan	10016
4842	Brooklyn	11226
4843	Manhattan	10002
4844	Manhattan	10002
4845	Manhattan	10002
4846	Manhattan	10003
4847	Brooklyn	11201
4848	Manhattan	10165
4849	Staten Island	10304
4850	Manhattan	10029
4851	Queens	11361
4852	Manhattan	10024
4853	Manhattan	10012
4854	Queens	11385
4855	Manhattan	10001
4856	Queens	11372
4857	Manhattan	10128
4858	Manhattan	10011
4859	Manhattan	10029
4860	Manhattan	10017
4861	Brooklyn	11222
4862	Queens	11103
4863	Brooklyn	11214
4864	Manhattan	10025
4865	Brooklyn	11222
4866	Queens	11419
4867	Bronx	10461
4868	Manhattan	10003
4869	Manhattan	10003
4870	Queens	11355
4871	Manhattan	10011
4872	Manhattan	10003
4873	Brooklyn	11226
4874	Manhattan	10002
4875	Brooklyn	11226
4876	Manhattan	10019
4877	Manhattan	10003
4878	Bronx	10466
4879	Brooklyn	11219
4880	Manhattan	10009
4881	Brooklyn	11217
4882	Brooklyn	11201
4883	Manhattan	10036
4884	Manhattan	10036
4885	Brooklyn	11220
4886	Bronx	10459
4887	Queens	11101
4888	Manhattan	10004
4889	Bronx	10452
4890	Manhattan	10036
4891	Manhattan	10003
4892	Manhattan	10025
4893	Manhattan	10022
4894	Queens	11368
4895	Brooklyn	11238
4896	Manhattan	10012
4897	Brooklyn	11209
4898	Manhattan	10009
4899	Manhattan	10011
4900	Manhattan	10012
4901	Queens	11372
4902	Manhattan	10002
4903	Manhattan	10001
4904	Queens	11377
4905	Staten Island	10305
4906	Queens	11102
4907	Manhattan	10009
4908	Manhattan	10075
4909	Queens	11372
4910	Manhattan	10017
4911	Queens	11375
4912	Manhattan	10002
4913	Manhattan	10036
4914	Manhattan	10010
4915	Manhattan	10039
4916	Manhattan	10012
4917	Manhattan	10003
4918	Brooklyn	11215
4919	Queens	11375
4920	Brooklyn	11211
4921	Manhattan	11356
4922	Queens	11385
4923	Brooklyn	11201
4924	Manhattan	10009
4925	Manhattan	10013
4926	Queens	11354
4927	Brooklyn	11217
4928	Queens	11418
4929	Bronx	10458
4930	Manhattan	10001
4931	Manhattan	10014
4932	Brooklyn	11221
4933	Manhattan	10013
4934	Queens	11385
4935	Manhattan	10001
4936	Manhattan	10036
4937	Queens	11354
4938	Manhattan	10025
4939	Manhattan	10019
4940	Manhattan	10014
4941	Manhattan	10016
4942	Manhattan	10281
4943	Manhattan	10065
4944	Manhattan	10128
4945	Manhattan	10017
4946	Brooklyn	11235
4947	Manhattan	10014
4948	Queens	11377
4949	Brooklyn	11238
4950	Manhattan	10010
4951	Manhattan	10019
4952	Brooklyn	11201
4953	Brooklyn	11238
4954	Manhattan	10016
4955	Manhattan	10001
4956	Manhattan	10014
4957	Manhattan	10025
4958	Manhattan	10003
4959	Brooklyn	11122
4960	Brooklyn	11225
4961	Manhattan	10010
4962	Brooklyn	11208
4963	Bronx	10453
4964	Brooklyn	11238
4965	Queens	11418
4966	Manhattan	10018
4967	Manhattan	10014
4968	Manhattan	10023
4969	Queens	11358
4970	Queens	11106
4971	Manhattan	10005
4972	Manhattan	10013
4973	Manhattan	10036
4974	Manhattan	10014
4975	Manhattan	10003
4976	Brooklyn	11219
4977	Manhattan	11363
4978	Manhattan	10023
4979	Brooklyn	11218
4980	Queens	11421
4981	Queens	11101
4982	Manhattan	10018
4983	Queens	11368
4984	Brooklyn	11238
4985	Queens	11378
4986	Manhattan	10019
4987	Manhattan	10010
4988	Manhattan	10020
4989	Manhattan	10003
4990	Queens	11419
4991	Manhattan	10128
4992	Brooklyn	11216
4993	Manhattan	10016
4994	Manhattan	10075
4995	Manhattan	10019
4996	Queens	11385
4997	Brooklyn	11217
4998	Manhattan	10024
4999	Manhattan	10018
5000	Queens	11385
5001	Manhattan	10012
5002	Bronx	10452
5003	Brooklyn	11211
5004	Manhattan	10014
5005	Brooklyn	11238
5006	Manhattan	10019
5007	Manhattan	10011
5008	Manhattan	10033
5009	Manhattan	10011
5010	Brooklyn	11223
5011	Manhattan	10019
5012	Queens	11385
5013	Brooklyn	11220
5014	Manhattan	10014
5015	Manhattan	10014
5016	Queens	11385
5017	Manhattan	10023
5018	Manhattan	10024
5019	Manhattan	10001
5020	Manhattan	10014
5021	Brooklyn	11211
5022	Brooklyn	11208
5023	Manhattan	10011
5024	Manhattan	10128
5025	Manhattan	10028
5026	Brooklyn	11220
5027	Manhattan	10013
5028	Queens	11372
5029	Brooklyn	11217
5030	Bronx	10462
5031	Brooklyn	11220
5032	Manhattan	10011
5033	Brooklyn	10003
5034	Queens	11354
5035	Manhattan	10036
5036	Manhattan	10003
5037	Manhattan	10010
5038	Bronx	10455
5039	Manhattan	10035
5040	Manhattan	10022
5041	Brooklyn	11216
5042	Manhattan	10029
5043	Staten Island	10304
5044	Manhattan	10014
5045	Manhattan	10024
5046	Brooklyn	11209
5047	Manhattan	10026
5048	Manhattan	10012
5049	Queens	11372
5050	Queens	11374
5051	Queens	11354
5052	Manhattan	10003
5053	Manhattan	10036
5054	Queens	11377
5055	Manhattan	10024
5056	Manhattan	10014
5057	Manhattan	10034
5058	Manhattan	10021
5059	Manhattan	10018
5060	Manhattan	10025
5061	Queens	11377
5062	Manhattan	10036
5063	Manhattan	10065
5064	Manhattan	10032
5065	Manhattan	10012
5066	Manhattan	10022
5067	Manhattan	10021
5068	Manhattan	10128
5069	Bronx	10452
5070	Manhattan	10022
5071	Brooklyn	11222
5072	Manhattan	10014
5073	Manhattan	10022
5074	Manhattan	10009
5075	Manhattan	10022
5076	Brooklyn	11213
5077	Manhattan	10003
5078	Manhattan	10034
5079	Manhattan	10024
5080	Queens	11365
5081	Manhattan	10010
5082	Brooklyn	11216
5083	Manhattan	10009
5084	Queens	11103
5085	Manhattan	10025
5086	Manhattan	10075
5087	Brooklyn	11206
5088	Queens	11377
5089	Manhattan	10022
5090	Brooklyn	11209
5091	Manhattan	10019
5092	Bronx	10465
5093	Manhattan	10029
5094	Brooklyn	11220
5095	Manhattan	10021
5096	Queens	11103
5097	Manhattan	10002
5098	Brooklyn	11215
5099	Manhattan	10003
5100	Brooklyn	11249
5101	Queens	11697
5102	Brooklyn	11204
5103	Manhattan	10003
5104	Bronx	10455
5105	Bronx	10460
5106	Manhattan	10003
5107	Manhattan	10004
5108	Manhattan	10001
5109	Brooklyn	11214
5110	Manhattan	10009
5111	Brooklyn	11215
5112	Manhattan	10013
5113	Manhattan	10032
5114	Manhattan	10002
5115	Queens	11379
5116	Manhattan	10002
5117	Manhattan	10014
5118	Queens	11361
5119	Queens	11364
5120	Manhattan	10003
5121	Manhattan	10013
5122	Queens	11369
5123	Brooklyn	11215
5124	Brooklyn	11207
5125	Queens	11101
5126	Manhattan	10003
5127	Manhattan	10025
5128	Brooklyn	11237
5129	Brooklyn	11201
5130	Manhattan	10036
5131	Manhattan	10027
5132	Manhattan	10024
5133	Manhattan	10021
5134	Brooklyn	11216
5135	Queens	11694
5136	Queens	11364
5137	Queens	11368
5138	Brooklyn	11214
5139	Manhattan	10019
5140	Manhattan	10018
5141	Manhattan	10075
5142	Queens	11372
5143	Manhattan	10019
5144	Bronx	10467
5145	Queens	11106
5146	Manhattan	10025
5147	Brooklyn	11223
5148	Brooklyn	11201
5149	Manhattan	10013
5150	Manhattan	10065
5151	Queens	11354
5152	Bronx	10452
5153	Manhattan	10028
5154	Brooklyn	11201
5155	Manhattan	10038
5156	Manhattan	10012
5157	Manhattan	10040
5158	Queens	11364
5159	Brooklyn	11217
5160	Queens	11103
5161	Brooklyn	11220
5162	Manhattan	10065
5163	Manhattan	10040
5164	Manhattan	10019
5165	Manhattan	10011
5166	Brooklyn	11218
5167	Manhattan	10011
5168	Staten Island	10307
5169	Manhattan	10021
5170	Manhattan	10009
5171	Brooklyn	11226
5172	Queens	11370
5173	Manhattan	10019
5174	Queens	11105
5175	Manhattan	10027
5176	Manhattan	10014
5177	Manhattan	10019
5178	Brooklyn	11235
5179	Queens	11375
5180	Queens	11368
5181	Queens	11368
5182	Manhattan	10001
5183	Queens	11373
5184	Brooklyn	11217
5185	Queens	11361
5186	Manhattan	10003
5187	Manhattan	10012
5188	Manhattan	10029
5189	Manhattan	10075
5190	Manhattan	10027
5191	Queens	11374
5192	Bronx	10457
5193	Manhattan	10014
5194	Queens	11423
5195	Manhattan	10034
5196	Manhattan	10036
5197	Manhattan	10014
5198	Manhattan	10003
5199	Queens	11385
5200	Manhattan	10003
5201	Brooklyn	11220
5202	Brooklyn	11238
5203	Manhattan	10001
5204	Bronx	10467
5205	Manhattan	10005
5206	Queens	11358
5207	Manhattan	10014
5208	Manhattan	10019
5209	Manhattan	10027
5210	Manhattan	10009
5211	Queens	11377
5212	Brooklyn	11216
5213	Queens	11368
5214	Manhattan	10010
5215	Manhattan	10012
5216	Manhattan	10016
5217	Manhattan	10014
5218	Manhattan	10014
5219	Brooklyn	11211
5220	Bronx	10465
5221	Manhattan	10001
5222	Manhattan	10012
5223	Bronx	10458
5224	Manhattan	10011
5225	Manhattan	10010
5226	Manhattan	10024
5227	Manhattan	10014
5228	Queens	11368
5229	Queens	11421
5230	Manhattan	10017
5231	Manhattan	10013
5232	Bronx	10463
5233	Manhattan	10036
5234	Queens	11369
5235	Manhattan	10003
5236	Brooklyn	11211
5237	Manhattan	10012
5238	Manhattan	10017
5239	Brooklyn	11208
5240	Bronx	10461
5241	Brooklyn	11215
5242	Manhattan	10013
5243	Queens	11379
5244	Manhattan	10011
5245	Brooklyn	11205
5246	Queens	11421
5247	Queens	11354
5248	Manhattan	10003
5249	Bronx	10456
5250	Manhattan	10040
5251	Brooklyn	11206
5252	Manhattan	10011
5253	Manhattan	10034
5254	Queens	11103
5255	Manhattan	10016
5256	Bronx	10459
5257	Brooklyn	11205
5258	Brooklyn	11205
5259	Brooklyn	11205
5260	Queens	11358
5261	Manhattan	10009
5262	Bronx	10452
5263	Brooklyn	11237
5264	Brooklyn	11201
5265	Brooklyn	11209
5266	Queens	11372
5267	Brooklyn	11216
5268	Manhattan	10033
5269	Queens	11106
5270	Manhattan	10013
5271	Manhattan	10014
5272	Manhattan	10031
5273	Manhattan	10012
