	Facility Zip Code	Facility County	Facility City	Facility State
6103	13607	JEFF	ALEXANDRIA BAY 	NY
6104	13607	JEFF	ALEXANDRIA BAY 	NY
6105	13607	JEFF	ALEXANDRIA BAY 	NY
6106	13607	JEFF	ALEXANDRIA BAY 	NY
6107	13607	JEFF	ALEXANDRIA BAY 	NY
6108	13607	JEFF	ALEXANDRIA BAY 	NY
6109	13607	JEFF	ALEXANDRIA BAY 	NY
6110	13608	JEFF	ANTWERP        	NY
6111	13611	JEFF	BELLEVILLE     	NY
6112	13612	JEFF	BLACK RIVER    	NY
6113	13612	JEFF	BLACK RIVER    	NY
6114	13615	JEFF	BROWNSVILLE    	NY
6115	13615	JEFF	BROWNVILLE     	NY
6116	13616	JEFF	CALCIUM        	NY
6117	13616	JEFF	CALCIUM        	NY
6118	13616	JEFF	CALCIUM        	NY
6119	13616	JEFF	CALCIUM        	NY
6120	13616	JEFF	CALCIUM        	NY
6121	13616	JEFF	CALCIUM        	NY
6122	13618	JEFF	CAPE VINCENT   	NY
6123	13618	JEFF	CAPE VINCENT   	NY
6124	13618	JEFF	CAPE VINCENT   	NY
6125	13618	JEFF	CAPE VINCENT   	NY
6126	13619	JEFF	CARTHAGE       	NY
6127	13619	JEFF	CARTHAGE       	NY
6128	13619	JEFF	CARTHAGE       	NY
6129	13619	JEFF	CARTHAGE       	NY
6130	13619	JEFF	CARTHAGE       	NY
6131	13619	JEFF	CARTHAGE       	NY
6132	13619	JEFF	CARTHAGE       	NY
6133	13619	JEFF	CARTHAGE       	NY
6134	13619	JEFF	CARTHAGE       	NY
6135	13619	JEFF	CARTHAGE       	NY
6136	13619	JEFF	CARTHAGE       	NY
6137	13619	JEFF	CARTHAGE       	NY
6138	13619	JEFF	CARTHAGE       	NY
6139	13619	JEFF	CARTHAGE       	NY
6140	13619	JEFF	CARTHAGE       	NY
6141	13619	JEFF	CARTHAGE       	NY
6142	13619	JEFF	CARTHAGE       	NY
6143	13622	JEFF	CHAUMONT       	NY
6144	13622	JEFF	CHAUMONT       	NY
6145	13622	JEFF	CHAUMONT       	NY
6146	13622	JEFF	CHAUMONT       	NY
6147	13622	JEFF	CHAUMONT       	NY
6148	13624	JEFF	CLAYTON        	NY
6149	13624	JEFF	CLAYTON        	NY
6150	13624	JEFF	CLAYTON        	NY
6151	13624	JEFF	CLAYTON        	NY
6152	13624	JEFF	CLAYTON        	NY
6153	13628	JEFF	DEFERIET       	NY
6154	13634	JEFF	DEXTER         	NY
6155	13634	JEFF	DEXTER         	NY
6156	13634	JEFF	DEXTER         	NY
6157	13634	JEFF	DEXTER         	NY
6158	13634	JEFF	DEXTER         	NY
6159	13634	JEFF	DEXTER         	NY
6160	13636	JEFF	ELLISBURG      	NY
6161	13636	JEFF	ELLISBURG      	NY
6162	13637	JEFF	EVANS MILLS    	NY
6163	13637	JEFF	EVANS MILLS    	NY
6164	13637	JEFF	EVANS MILLS    	NY
6165	13637	JEFF	EVANS MILLS    	NY
6166	13637	JEFF	EVANS MILLS    	NY
6167	13637	JEFF	EVANS MILLS    	NY
6168	13637	JEFF	EVANS MILLS    	NY
6169	13638	JEFF	FELTS MILLS    	NY
6170	13638	JEFF	FELTS MILLS    	NY
6171	13638	JEFF	FELTS MILLS    	NY
6172	13641	JEFF	FISHERS LANDNG 	NY
6173	13602	JEFF	FORT DRUM      	NY
6174	13602	JEFF	FORT DRUM      	NY
6175	13602	JEFF	FORT DRUM      	NY
6176	13601	JEFF	GLEN PARK      	NY
6177	13643	JEFF	GREAT BEND     	NY
6178	13643	JEFF	GREAT BEND     	NY
6179	13643	JEFF	GREAT BEND     	NY
6180	13643	JEFF	GREAT BEND     	NY
6181	13650	JEFF	HENDERSON      	NY
6182	13650	JEFF	HENDERSON      	NY
6183	13656	JEFF	LAFARGEVILLE   	NY
6184	13656	JEFF	LAFARGEVILLE   	NY
6185	13656	JEFF	LAFARGEVILLE   	NY
6186	13656	JEFF	LAFARGEVILLE   	NY
6187	13661	JEFF	MANNSVILLE     	NY
6188	13661	JEFF	MANNSVILLE     	NY
6189	13661	JEFF	MANNSVILLE     	NY
6190	13661	JEFF	MANNSVILLE     	NY
6191	13661	JEFF	MANNSVILLE     	NY
6192	13665	JEFF	NATURAL BRIDGE 	NY
6193	13665	JEFF	NATURAL BRIDGE 	NY
6194	13673	JEFF	PHILADELPHIA   	NY
6195	13673	JEFF	PHILADELPHIA   	NY
6196	13673	JEFF	PHILADELPHIA   	NY
6197	13673	JEFF	PHILADELPHIA   	NY
6198	13673	JEFF	PHILADELPHIA   	NY
6199	13673	JEFF	PHILADELPHIA   	NY
6200	13673	JEFF	PHILADELPHIA   	NY
6201	13673	JEFF	PHILADELPHIA   	NY
6202	13679	JEFF	REDWOOD        	NY
6203	13679	JEFF	REDWOOD        	NY
6204	13682	JEFF	RODMAN         	NY
6205	13682	JEFF	RODMAN         	NY
6206	13682	JEFF	RODMAN         	NY
6207	13685	JEFF	SACKETS HARBOR 	NY
6208	13685	JEFF	SACKETS HARBOR 	NY
6209	13691	JEFF	THERESA        	NY
6210	13691	JEFF	THERESA        	NY
6211	13691	JEFF	THERESA        	NY
6212	13691	JEFF	THERESA        	NY
6213	13691	JEFF	THERESA        	NY
6214	13691	JEFF	THERESA        	NY
6215	13691	JEFF	THERESA        	NY
6216	13691	JEFF	THERESA        	NY
6217	13691	JEFF	THERESA        	NY
6218	13691	JEFF	THERESA        	NY
6219	13601	JEFF	WATERTOWN      	NY
6220	13601	JEFF	WATERTOWN      	NY
6221	13601	JEFF	WATERTOWN      	NY
6222	13601	JEFF	WATERTOWN      	NY
6223	13601	JEFF	WATERTOWN      	NY
