	Facility #	Business Type
12634	7003347	RS 
12635	7117493	RS 
12636	7020678	RS 
12637	7115681	RS 
12638	7068081	RS 
12639	4340836	RS 
12640	7079804	RS 
12641	4341028	RS 
12642	7112797	RS 
12643	7105743	RS 
12644	7123785	RS 
12645	4340256	RS 
12646	7118618	RS 
12647	7125842	RS 
12648	7115362	RS 
12649	7106675	RS 
12650	7112834	RS 
12651	7058057	RS 
12652	7127193	RS 
12653	7124284	RS 
12654	7104347	RS 
12655	7075325	RS 
12656	7117504	RS 
12657	7108806	RS 
12658	7114798	RS 
12659	7075157	RS 
12660	7048225	RS 
12661	4340504	RS 
12662	7088787	RS 
12663	7090534	RS 
12664	7118235	RS 
12665	7119732	RS 
12666	7119182	RS 
12667	7101956	RS 
12668	7103668	RS 
12669	7065273	RS 
12670	7124692	RS 
12671	7096260	RS 
12672	7107425	RS 
12673	7087707	RS 
12674	4340047	RS 
12675	7100411	RS 
12676	7090984	RSB
12677	7123471	RSB
12678	4340655	RS 
12679	7054912	RS 
12680	4340154	RS 
12681	7047821	RS 
12682	7001251	RS 
12683	7126622	RS 
12684	7097608	RS 
12685	7055773	RS 
12686	7125146	RS 
12687	4341056	RS 
12688	7105121	RS 
12689	7029046	RSB
12690	7124791	RS 
12691	7027908	RS 
12692	7082917	RS 
12693	7023049	RS 
12694	7126755	RS 
12695	7099520	RS 
12696	7052095	RS 
12697	7022763	RS 
12698	7104723	RS 
12699	7007028	RS 
12700	7126557	RS 
12701	7049129	RS 
12702	7126615	RS 
12703	7121694	RS 
12704	7037986	RS 
12705	7047144	RS 
12706	7107304	RS 
12707	7107298	RS 
12708	7107300	RS 
12709	7117227	RSB
12710	7047557	RS 
12711	7126164	RS 
12712	4340142	RS 
12713	7117988	RS 
12714	7081620	RS 
12715	7006709	RS 
12716	7063180	RS 
12717	7126998	RS 
12718	7061890	RS 
12719	7070230	RS 
12720	7087059	RS 
12721	7106824	RS 
12722	7126437	RS 
12723	7117645	RS 
12724	7043971	RS 
12725	7085057	RS 
12726	4340673	RSB
12727	7106935	RS 
12728	7123239	RS 
12729	7105192	RSB
12730	7067245	RS 
12731	7114209	RS 
12732	4340948	RS 
12733	4340106	RS 
12734	7094399	RS 
12735	4340569	RS 
12736	7115559	RS 
12737	7125235	RS 
12738	4341115	RS 
12739	7108522	RS 
12740	7122330	RS 
12741	7022579	RS 
12742	7092355	RS 
12743	7124086	RS 
12744	7108632	RS 
12745	7024349	RS 
12746	7093459	RS 
12747	7038916	RS 
12748	7118802	RS 
12749	7076908	RS 
12750	7050796	RS 
12751	7045713	RS 
12752	4340802	RSB
12753	4340237	RS 
12754	4341131	RS 
12755	4340137	RS 
12756	7105351	RS 
12757	7051114	RS 
12758	7017334	RS 
12759	4340279	RS 
12760	4340621	RS 
12761	7058968	RSB
12762	7091252	RS 
12763	7110672	RS 
12764	7065646	RSB
12765	7095105	RS 
12766	4340808	RS 
12767	4340833	RS 
12768	7121025	RS 
12769	7122099	RS 
12770	7126073	RSB
12771	7101851	RS 
12772	7124947	RS 
12773	7109491	RS 
12774	4340120	RS 
12775	7068801	RSB
12776	7127115	RS 
12777	4340475	RS 
12778	7101502	RS 
12779	7105985	RS 
12780	7101170	RS 
12781	7047440	RSB
12782	4340171	RS 
12783	7126157	RS 
12784	4340021	RS 
12785	7120797	RS 
12786	7056143	RS 
12787	7119170	RS 
12788	7120028	RS 
12789	7114213	RS 
12790	7104927	RS 
12791	7123669	RS 
12792	7114748	RS 
12793	7102450	RS 
12794	7121213	RS 
12795	7088489	RS 
12796	7107674	RS 
12797	7099816	RS 
12798	7040070	RS 
12799	7097588	RS 
12800	4340329	RS 
12801	7039913	RS 
12802	7106849	RSB
12803	7091475	RS 
12804	7102339	RS 
12805	7113285	RS 
12806	7106107	RSB
12807	4340488	RS 
12808	7107520	RS 
12809	7116895	RS 
12810	4340540	RS 
12811	7092690	RS 
12812	4340924	RSB
12813	7100231	RS 
12814	7118624	RS 
12815	4340033	RS 
12816	7089751	RS 
12817	7076108	RS 
12818	7066932	RS 
12819	7106975	RS 
12820	4341097	RS 
12821	7112153	RS 
12822	7112584	RS 
12823	4340067	RS 
12824	7077676	RS 
12825	7116240	RS 
12826	7085045	RS 
12827	7087954	RS 
12828	7108343	RS 
12829	7107615	RS 
12830	7049244	RS 
12831	7105583	RS 
12832	7118740	RSB
12833	7123915	RS 
12834	7121189	RS 
12835	7120148	RS 
12836	7033695	RSB
12837	7087977	RS 
12838	7073799	RS 
12839	7026059	RS 
12840	7118176	RS 
12841	7063418	RS 
12842	7101954	RS 
12843	7084619	RS 
12844	7084617	RS 
12845	4340008	RS 
12846	7111934	RS 
12847	7100654	RS 
12848	4340406	RSB
12849	7071225	RS 
12850	7001458	RS 
12851	7065089	RS 
12852	7072954	RS 
12853	7117439	RS 
12854	7120280	RS 
12855	7120286	RS 
12856	7120164	RS 
12857	7120129	RS 
12858	7100196	RS 
12859	7119108	RS 
12860	7125852	RS 
12861	7091506	RS 
12862	7090850	RS 
12863	7103321	RS 
12864	7079897	RS 
12865	7051891	RSB
12866	7067994	RS 
12867	7087391	RS 
12868	4340550	RS 
12869	7124967	RSB
12870	7122027	RS 
12871	7102587	RS 
12872	7070256	RSB
12873	7117793	RS 
12874	7041557	RS 
12875	7087755	RS 
12876	7097259	RS 
12877	7116695	RS 
12878	7069576	RS 
12879	7125965	RS 
12880	7064407	RS 
12881	7075668	RSB
12882	7000059	RS 
12883	7096359	RS 
12884	7007102	RSB
12885	7102646	RS 
12886	7107998	RS 
12887	7097427	RS 
12888	7093361	RS 
12889	7120849	RS 
12890	4341080	RSB
12891	4340543	RS 
12892	4340389	RS 
12893	7112989	RS 
12894	7047379	RSB
12895	7110599	RS 
12896	7031605	RS 
12897	7101928	RS 
12898	7047140	RS 
12899	7123951	RS 
12900	7111012	RS 
12901	4340090	RSB
12902	7073477	RS 
12903	7081869	RS 
12904	7098351	RS 
12905	7039853	RSB
12906	7084245	RS 
12907	7125159	RS 
12908	7070935	RSB
12909	7053655	RS 
12910	7125564	RS 
12911	7125305	RS 
12912	7093909	RS 
12913	7111302	RS 
12914	7126182	RS 
12915	7109999	RS 
12916	7007406	RS 
12917	7126244	RS 
12918	7085606	RS 
12919	7112442	RS 
12920	7037652	RS 
12921	7037247	RS 
12922	4340055	RS 
12923	4340624	RS 
12924	7063968	RS 
12925	7079958	RS 
12926	7119932	RS 
12927	7124925	RSB
12928	7112891	RS 
12929	4340024	RS 
12930	7044073	RSB
12931	7113744	RS 
12932	4340186	RS 
12933	7096398	RS 
12934	7066840	RS 
12935	4340093	RS 
12936	4341118	RS 
12937	7045052	RS 
12938	4341104	RSB
12939	7122730	RS 
12940	7107352	RS 
12941	7089043	RSB
12942	7102911	RS 
12943	7017476	RS 
12944	7087533	RSB
12945	7051309	RS 
12946	7056695	RS 
12947	7124663	RS 
12948	7099184	RS 
12949	7117445	RS 
12950	7122952	RS 
12951	7099778	RS 
12952	7094892	RS 
12953	7092632	RS 
12954	7116839	RS 
12955	7032043	RS 
12956	7067745	RS 
12957	4340776	RS 
12958	4340442	RSB
12959	7114744	RS 
12960	7100572	RS 
12961	7110301	RS 
12962	7121159	RS 
12963	7124239	RS 
12964	7092178	RS 
12965	7122109	RS 
12966	7117192	RS 
12967	7101177	RS 
12968	7060643	RS 
12969	7112013	RS 
12970	7036885	RS 
12971	7060364	RS 
12972	7099626	RS 
12973	4340018	RS 
12974	7077001	RS 
12975	7092160	RS 
12976	7057826	RS 
12977	7009697	RS 
12978	7078644	RS 
12979	7115656	RS 
12980	7002995	RS 
12981	7118178	RS 
12982	7118796	RS 
12983	7050035	RSB
12984	7123635	RS 
12985	7083761	RS 
12986	7095325	RS 
12987	7015212	RS 
12988	7125565	RS 
12989	7126313	RSB
12990	7107536	RS 
12991	7094925	RSB
12992	7055709	RSB
12993	7084851	RS 
12994	7126946	RS 
12995	5350025	RS 
12996	7086639	RSB
12997	7090050	RS 
12998	7004943	RS 
12999	7116746	RS 
13000	7076685	RS 
13001	5350003	RS 
13002	7102684	RS 
13003	5350196	RS 
13004	7047915	RS 
13005	7117577	RS 
13006	7123558	RS 
13007	7037792	RS 
13008	7034297	RSB
13009	7126104	RSB
13010	7111180	RS 
13011	7029748	RS 
13012	7064978	RS 
13013	7112572	RS 
13014	7104369	RS 
13015	7068527	RS 
13016	5350183	RSB
13017	7082681	RS 
13018	7073059	RS 
13019	7117007	RS 
13020	5350006	RS 
13021	7120130	RS 
13022	7024290	RSB
13023	7069914	RS 
13024	7109418	RS 
13025	7104828	RSB
13026	7011709	RS 
13027	7031569	RS 
13028	7057131	RS 
13029	7062638	RS 
13030	7116439	RS 
13031	7102783	RS 
13032	7023750	RS 
13033	7121780	RSB
13034	5350021	RS 
13035	7104007	RS 
13036	7118429	RS 
13037	7083763	RSB
13038	7024604	RS 
13039	7075628	RS 
13040	7100692	RS 
13041	5350258	RS 
13042	7126497	RS 
13043	7065368	RS 
13044	7091131	RS 
13045	7026026	RS 
13046	7085539	RS 
13047	7106188	RS 
13048	7108120	RS 
13049	7094904	RS 
13050	7125493	RS 
13051	7086083	RS 
13052	7109519	RS 
13053	7118038	RS 
13054	7075580	RS 
13055	7114176	RS 
13056	7006291	RS 
13057	7113968	RS 
13058	7060035	RS 
13059	7004782	RSB
13060	7065328	RS 
13061	7074562	RS 
13062	7104165	RS 
13063	7007856	RS 
13064	7127351	RS 
13065	7102503	RS 
13066	7094382	RS 
13067	7099521	RS 
13068	7120535	RS 
13069	5590251	RS 
13070	7091903	RS 
13071	7124894	RSB
13072	7093210	RS 
13073	7124095	RS 
13074	7068370	RS 
13075	7123869	RS 
13076	7059598	RS 
13077	7102929	RS 
13078	7082442	RS 
13079	7111040	RS 
13080	7119331	RS 
13081	7061074	RS 
13082	7080824	RS 
13083	7105363	RS 
13084	5350004	RS 
13085	5350124	RS 
13086	7004057	RS 
13087	7113332	RS 
13088	7117437	RS 
13089	7059785	RS 
13090	7066561	RS 
13091	7049977	RS 
13092	7102305	RS 
13093	7098745	RS 
13094	7014170	RS 
13095	7101415	RS 
13096	5350133	RS 
13097	7075321	RS 
13098	7037718	RSB
13099	5350210	RS 
13100	7070282	RS 
13101	7117375	RS 
13102	7126610	RS 
13103	5350047	RS 
13104	7118456	RS 
13105	7004016	RSB
13106	7111103	RS 
13107	7080553	RS 
13108	7112630	RSB
13109	5350125	RS 
13110	7120276	RS 
13111	7111591	RS 
13112	7039558	RS 
13113	7095863	RS 
13114	7022544	RSB
13115	7049759	RS 
13116	7126552	RS 
13117	7062440	RS 
13118	7101639	RS 
13119	7103109	RS 
13120	7118392	RS 
13121	7068401	RS 
13122	7120677	RS 
13123	7100700	RS 
13124	7070071	RSB
13125	5350266	RS 
13126	5350182	RS 
13127	5350031	RS 
13128	7048188	RSB
13129	7087861	RS 
13130	5350048	RS 
13131	7078849	RSB
13132	7004531	RS 
13133	7085737	RS 
13134	7121943	RS 
13135	5350253	RS 
13136	7076900	RS 
13137	7124274	RS 
13138	7096360	RS 
13139	7126234	RS 
13140	7110806	RS 
13141	7115245	RS 
13142	7127236	RS 
13143	7111963	RS 
13144	7000065	RS 
13145	7090913	RS 
13146	7122075	RS 
13147	7021147	RS 
13148	7111105	RS 
13149	7030033	RS 
13150	7118402	RS 
13151	7122651	RS 
13152	7072946	RS 
13153	7090642	RS 
13154	7064904	RS 
13155	7103502	RS 
13156	5350194	RS 
13157	7020748	RSB
13158	5350162	RS 
13159	7045654	RS 
13160	7118748	RS 
13161	7032781	RS 
13162	7096305	RS 
13163	7088724	RS 
13164	7120109	RSB
13165	7113719	RS 
13166	7115964	RS 
13167	5350156	RS 
13168	7111725	RSB
13169	7055460	RSB
13170	7121904	RS 
13171	7103810	RS 
13172	7096291	RS 
13173	7117266	RS 
13174	7098719	RS 
13175	7073908	RSB
13176	7041552	RS 
13177	7004011	RS 
13178	7002069	RS 
13179	7121445	RS 
13180	7058716	RS 
13181	7095002	RS 
13182	7117691	RS 
13183	7121124	RS 
13184	7124042	RS 
13185	7117348	RS 
13186	7095555	RS 
13187	7119782	RS 
13188	5350049	RS 
13189	7045068	RS 
13190	7081302	RS 
13191	5350201	RS 
13192	7031940	RS 
13193	7120895	RS 
13194	7100220	RS 
13195	7117701	RS 
13196	7117058	RS 
13197	7125084	RS 
13198	7113544	RS 
13199	7122155	RS 
13200	7083616	RS 
13201	7084841	RS 
13202	7003496	RS 
13203	7083881	RS 
13204	7085040	RS 
13205	2601940	RS 
13206	7096857	RS 
13207	7002540	RS 
13208	7052824	RS 
13209	7065848	RS 
13210	7040730	RS 
13211	7107125	RSB
13212	7093116	RS 
13213	7126957	RS 
13214	7118482	RSB
13215	7104719	RS 
13216	7122957	RS 
13217	7126802	RSB
13218	7123957	RSB
13219	7123798	RS 
13220	7120390	RS 
13221	7107768	RSB
13222	7079022	RS 
13223	7114558	RS 
13224	7126692	RS 
13225	7087766	RSB
13226	2360095	RS 
13227	7125118	RSB
13228	7117632	RS 
13229	7119728	RS 
13230	7124652	RS 
13231	7115311	RS 
13232	7113142	RS 
13233	7041390	RS 
13234	7120272	RS 
13235	2360274	RS 
13236	7056118	RS 
13237	7048525	RS 
13238	7127308	RS 
13239	7117078	RSB
13240	7109590	RS 
13241	7056513	RS 
13242	7042685	RS 
13243	7085048	RS 
13244	7062816	RS 
13245	7064358	RS 
13246	7066997	RS 
13247	7088024	RS 
13248	7097730	RS 
13249	7037510	RS 
13250	2360749	RSB
13251	7087093	RS 
13252	7120417	RS 
13253	7069020	RSB
13254	7007072	RS 
13255	7124930	RS 
13256	7126201	RS 
13257	7123033	RS 
13258	7114685	RS 
13259	7102262	RSB
13260	7069063	RSB
13261	7113885	RS 
13262	7075770	RSB
13263	7069170	RS 
13264	2440620	RS 
13265	7121552	RSB
13266	2360382	RS 
13267	7123738	RS 
13268	7114236	RS 
13269	7098715	RS 
13270	7109907	RS 
13271	7000475	RS 
13272	7112741	RS 
13273	7113983	RS 
13274	7125964	RS 
13275	7109611	RS 
13276	7062409	RSB
13277	7116525	RS 
13278	7098424	RS 
13279	7111864	RS 
13280	7111681	RS 
13281	7089314	RS 
13282	7082636	RS 
13283	7102095	RS 
13284	7044887	RS 
13285	7120743	RS 
13286	7078219	RS 
13287	2360201	RSB
13288	7036588	RS 
13289	2360018	RS 
13290	7092612	RS 
13291	7051962	RS 
13292	7080315	RS 
13293	7116133	RS 
13294	7117779	RS 
13295	7108897	RS 
13296	7086630	RS 
13297	7099620	RSB
13298	7120357	RS 
13299	7057588	RSB
13300	7094850	RS 
13301	7060992	RS 
13302	7051357	RSB
13303	2360186	RS 
13304	7119062	RS 
13305	7103649	RS 
13306	7100668	RS 
13307	7122139	RS 
13308	7028366	RS 
13309	7074629	RS 
13310	7119068	RS 
13311	7123622	RS 
13312	7083471	RS 
13313	7089988	RS 
13314	7091329	RS 
13315	7122306	RS 
13316	7111342	RS 
13317	7119250	RS 
13318	7082129	RS 
13319	7117739	RS 
13320	7127060	RSB
13321	7114001	RS 
13322	2360348	RS 
13323	7113884	RS 
13324	7111706	RS 
13325	7120266	RS 
13326	7117232	RS 
13327	7025046	RS 
13328	7081712	RS 
13329	7076554	RS 
13330	7108555	RSB
13331	7111049	RS 
13332	7057464	RS 
13333	7125220	RS 
13334	7126881	RS 
13335	7110003	RS 
13336	7063554	RS 
13337	7108028	RSB
13338	7117875	RS 
13339	7004692	RS 
13340	7122232	RS 
13341	7112725	RS 
13342	7119589	RS 
13343	7115421	RS 
13344	7120789	RS 
13345	7107773	RS 
13346	7127294	RS 
13347	7101497	RS 
13348	7121436	RS 
13349	7114207	RS 
13350	7074577	RS 
13351	7113763	RS 
13352	7125927	RS 
13353	7061183	RS 
13354	7120758	RS 
13355	7117401	RS 
13356	2360300	RS 
13357	7113976	RS 
13358	2360697	RS 
13359	7116918	RS 
13360	7119579	RS 
13361	7068429	RS 
13362	7093478	RSB
13363	7104497	RS 
13364	7114071	RS 
13365	7106443	RS 
13366	7115702	RS 
13367	7121750	RS 
13368	2360647	RS 
13369	7097405	RS 
13370	7124186	RS 
13371	7126183	RS 
13372	7117339	RS 
13373	2360459	RS 
13374	7117730	RS 
13375	7098613	RS 
13376	7023798	RS 
13377	7102753	RS 
13378	7105416	RSB
13379	7112476	RS 
13380	7068263	RS 
13381	7119549	RS 
13382	7007611	RS 
13383	7060343	RS 
13384	7091427	RS 
13385	7009718	RS 
13386	7127050	RS 
13387	7115539	RS 
13388	2360372	RSB
13389	7043602	RS 
13390	7120351	RS 
13391	7112175	RS 
13392	7043094	RSB
13393	7126231	RS 
13394	7050712	RS 
13395	7036429	RSB
13396	7095051	RS 
13397	7102058	RSB
13398	7106989	RS 
13399	2360612	RSB
13400	7071960	RS 
13401	7087682	RS 
13402	7076707	RS 
13403	7117720	RS 
13404	7124569	RS 
13405	7123009	RS 
13406	7001835	RS 
13407	7111997	RS 
13408	7086238	RS 
13409	7118157	RS 
13410	2360803	RS 
13411	7123621	RS 
13412	7009273	RS 
13413	2360279	RSB
13414	7105168	RS 
13415	7123702	RS 
13416	2360311	RS 
13417	7021610	RS 
13418	7095022	RSB
13419	7111392	RS 
13420	7108305	RS 
13421	7090591	RS 
13422	7083472	RS 
13423	7119561	RS 
13424	7121183	RS 
13425	7073636	RS 
13426	7103824	RS 
13427	7113855	RS 
13428	7106323	RS 
13429	7058836	RS 
13430	7076537	RS 
13431	2360478	RS 
13432	7123658	RS 
13433	7126301	RS 
13434	7001823	RS 
13435	7119647	RS 
13436	7111562	RS 
13437	7069185	RS 
13438	7126031	RS 
13439	7122608	RS 
13440	7125225	RS 
13441	7071651	RS 
13442	7109441	RS 
13443	7123461	RS 
13444	2360270	RS 
13445	7121219	RS 
13446	7100235	RS 
13447	7116160	RS 
13448	7121744	RS 
13449	7118295	RS 
13450	7098836	RS 
13451	7049477	RS 
13452	7121970	RS 
13453	7072149	RS 
13454	7007136	RSB
13455	7002432	RS 
13456	7103884	RS 
13457	2360254	RS 
13458	7123366	RS 
13459	7106928	RS 
13460	7093241	RS 
13461	7116561	RS 
13462	7042645	RS 
13463	7108162	RS 
13464	7119268	RS 
13465	7109268	RS 
13466	7106807	RS 
13467	2360151	RS 
13468	7101514	RS 
13469	7047363	RS 
13470	7095491	RS 
13471	7107827	RS 
13472	7073307	RSB
13473	7094245	RS 
13474	7000221	RSB
13475	7039817	RS 
13476	7116949	RS 
13477	2360157	RS 
13478	7112102	RS 
13479	7082170	RS 
13480	7105828	RS 
13481	7127389	RS 
13482	7100326	RS 
13483	2360077	RS 
13484	7022273	RSB
13485	7088633	RS 
13486	7094236	RS 
13487	7100524	RS 
13488	7099107	RS 
13489	7051847	RS 
13490	7109302	RSB
13491	7124459	RS 
13492	7123061	RS 
13493	7108895	RS 
13494	7050392	RS 
13495	7072731	RS 
13496	7048287	RS 
13497	7118317	RS 
13498	7101727	RS 
13499	2360690	RS 
13500	7097308	RS 
13501	7098289	RS 
13502	7097494	RS 
13503	7113377	RSB
13504	7119106	RS 
13505	7118560	RS 
13506	7122488	RS 
13507	7109551	RS 
13508	7058710	RS 
13509	7121723	RS 
13510	7104159	RS 
13511	7106125	RS 
13512	7060695	RS 
13513	7098797	RSB
13514	2360500	RS 
13515	7076062	RS 
13516	7112704	RSB
13517	2360425	RS 
13518	7103784	RS 
13519	7117107	RS 
13520	2360456	RS 
13521	7058597	RS 
13522	7112512	RS 
13523	3140469	RS 
13524	7008691	RS 
13525	7125033	RS 
13526	7024894	RSB
13527	7028600	RS 
13528	7021394	RS 
13529	7058103	RS 
13530	7086909	RS 
13531	7097577	RSB
13532	7111060	RSB
13533	7073118	RSB
13534	7086885	RS 
13535	7119059	RSB
13536	7124320	RSB
13537	7101400	RSB
13538	7113937	RS 
13539	2360681	RS 
13540	7123394	RS 
13541	7120508	RS 
13542	7118404	RS 
13543	7114857	RS 
13544	7113628	RS 
13545	7052883	RS 
13546	7065124	RSB
13547	7124355	RS 
13548	7126564	RS 
13549	2360084	RSB
13550	7080676	RS 
13551	7102096	RSB
13552	7114376	RSB
13553	7037366	RS 
13554	7119968	RS 
13555	7111461	RS 
13556	7126510	RS 
13557	7066846	RS 
13558	7047771	RS 
13559	7113133	RS 
13560	7017791	RSB
13561	2360105	RS 
13562	2360197	RS 
13563	7082912	RSB
13564	7127189	RS 
13565	7117673	RS 
13566	7009716	RS 
13567	7095256	RS 
13568	2360389	RS 
13569	7100103	RS 
13570	7118177	RS 
13571	7103141	RS 
13572	7044622	RS 
13573	7119587	RS 
13574	2360087	RS 
13575	7047652	RS 
13576	7089353	RS 
13577	7115268	RS 
13578	7118326	RS 
13579	7058180	RS 
13580	7125371	RS 
13581	7050675	RSB
13582	7117976	RS 
13583	2360535	RS 
13584	7121567	RS 
13585	7046888	RS 
13586	7111576	RS 
13587	7104901	RS 
13588	7126508	RS 
13589	7051298	RS 
13590	7117456	RS 
13591	7020890	RSB
13592	7122291	RS 
13593	2360127	RSB
13594	7096699	RS 
13595	7120529	RS 
13596	2360334	RS 
13597	7125256	RS 
13598	7048243	RS 
13599	7110537	RS 
13600	7073444	RS 
13601	7107927	RS 
13602	7121987	RS 
13603	2360634	RS 
13604	7122504	RS 
13605	7083473	RS 
13606	7081651	RS 
13607	7083633	RS 
13608	7119762	RS 
13609	7077321	RS 
13610	2360182	RS 
13611	7111867	RS 
13612	7041805	RSB
13613	7080945	RS 
13614	7123068	RS 
13615	7067687	RS 
13616	2360158	RS 
13617	7102997	RS 
13618	2360757	RSB
13619	7126700	RS 
13620	7091198	RS 
13621	7074405	RSB
13622	2360076	RS 
13623	7122382	RS 
13624	7026190	RS 
13625	7087827	RS 
13626	7094926	RS 
13627	7113011	RS 
13628	7112281	RS 
13629	7041055	RS 
13630	7126336	RS 
13631	7091572	RS 
13632	7057940	RS 
13633	7103534	RS 
13634	7043547	RS 
13635	7125811	RS 
13636	2360746	RS 
13637	7117942	RSB
13638	7089476	RS 
13639	7006989	RS 
13640	7119404	RS 
13641	7122189	RS 
13642	7095432	RS 
13643	7120490	RS 
13644	7114954	RS 
13645	7091507	RS 
13646	7068647	RS 
13647	7112605	RS 
13648	7121925	RS 
13649	7089663	RS 
13650	7107806	RS 
13651	7117724	RS 
13652	7125475	RS 
13653	7052293	RS 
13654	7069014	RS 
13655	7077131	RS 
13656	7075447	RSB
13657	7114832	RS 
13658	7073580	RS 
13659	7101026	RS 
13660	2360507	RS 
13661	2360536	RS 
13662	7058452	RS 
13663	7096571	RS 
13664	7111199	RS 
13665	7107470	RS 
13666	7054203	RS 
13667	7119489	RS 
13668	7114677	RS 
13669	2360386	RSB
13670	7051434	RS 
13671	2360012	RS 
13672	7090428	RS 
13673	7068738	RS 
13674	7103171	RS 
13675	7105678	RS 
13676	7109248	RS 
13677	7099929	RS 
13678	7102555	RS 
13679	2360205	RS 
13680	7084254	RS 
13681	7119124	RS 
13682	7093866	RS 
13683	7065146	RSB
13684	7115222	RSB
13685	7072067	RS 
13686	7104025	RS 
13687	7112357	RS 
13688	2360548	RSB
13689	7059589	RS 
13690	7093949	RS 
13691	7124788	RS 
13692	7096345	RS 
13693	7119752	RS 
13694	2360806	RS 
13695	7075725	RS 
13696	2360329	RS 
13697	7090625	RS 
13698	7120191	RS 
13699	7127451	RS 
13700	7116777	RS 
13701	7116152	RS 
13702	7034354	RS 
13703	7109866	RS 
13704	7117892	RS 
13705	7110579	RS 
13706	7106398	RS 
13707	7063932	RS 
13708	7113572	RS 
13709	7125196	RS 
13710	7120621	RS 
13711	7058850	RS 
13712	2360113	RSB
13713	7112129	RS 
13714	7041816	RS 
13715	7080843	RS 
13716	7085436	RS 
13717	7060432	RS 
13718	7121147	RS 
13719	7025558	RS 
13720	7099160	RS 
13721	7124803	RS 
13722	7110126	RS 
13723	7079549	RS 
13724	7004418	RS 
13725	7118786	RS 
13726	7062743	RS 
13727	7125088	RS 
13728	7021052	RSB
13729	7121455	RS 
13730	7088992	RS 
13731	7107357	RS 
13732	7121520	RS 
13733	7111466	RS 
13734	7119456	RS 
13735	7123890	RS 
13736	2360361	RS 
13737	7095508	RS 
13738	7048449	RS 
13739	2360398	RS 
13740	2360631	RS 
13741	7046502	RS 
13742	7125083	RS 
13743	7114013	RS 
13744	7116679	RS 
13745	7112181	RS 
13746	2360224	RSB
13747	7126789	RS 
13748	7105806	RS 
13749	7120418	RS 
13750	7115572	RS 
13751	7012878	RS 
13752	7094802	RS 
13753	7122523	RS 
13754	7125972	RS 
13755	7107732	RS 
13756	7003654	RS 
13757	7108488	RS 
13758	7057175	RS 
13759	7123949	RS 
13760	7120975	RS 
13761	7043943	RS 
13762	7118376	RS 
13763	7126069	RS 
13764	7094716	RS 
13765	7095123	RS 
13766	7078337	RS 
13767	7105210	RS 
13768	7028217	RS 
13769	7081147	RSB
13770	7117388	RS 
13771	7021726	RS 
13772	7117978	RS 
13773	7115878	RS 
13774	7068974	RS 
13775	7048294	RS 
13776	7036592	RS 
13777	7081896	RS 
13778	2360108	RS 
13779	7004486	RSB
13780	7119778	RS 
13781	7122877	RS 
13782	2360305	RSB
13783	7009088	RS 
13784	7040698	RSB
13785	7123936	RS 
13786	2360346	RSB
13787	7058240	RS 
13788	7001308	RSB
13789	7120509	RS 
13790	7108434	RS 
13791	2360156	RS 
13792	7125529	RS 
13793	7035667	RS 
13794	7107796	RS 
13795	7126626	RS 
13796	7103742	RS 
13797	7127166	RS 
13798	7103038	RS 
13799	7107106	RS 
13800	2360816	RS 
13801	2360265	RSB
13802	7065456	RS 
13803	7115327	RS 
13804	7047208	RSB
13805	7112408	RS 
13806	7106452	RS 
13807	7123430	RSB
13808	7115734	RS 
13809	2360476	RS 
13810	7112140	RS 
13811	7068141	RS 
13812	7105525	RS 
13813	7056980	RSB
13814	7095148	RS 
13815	7040651	RS 
13816	7124715	RS 
13817	7122342	RS 
13818	7031886	RS 
13819	7119101	RS 
13820	7077550	RS 
13821	7123275	RS 
13822	7058101	RS 
13823	7127492	RS 
13824	7121044	RSB
13825	7001142	RS 
13826	7078354	RS 
13827	7110852	RS 
13828	7100995	RS 
13829	7104825	RS 
13830	7020589	RSB
13831	7104654	RS 
13832	7047034	RS 
13833	7041899	RS 
13834	7093171	RS 
13835	7006354	RS 
13836	7028423	RS 
13837	7082031	RS 
13838	7123587	RS 
13839	7126890	RS 
13840	7008788	RSB
13841	2360623	RS 
13842	7116854	RS 
13843	7034692	RS 
13844	7123650	RS 
13845	7039636	RSB
13846	7122114	RS 
13847	7092957	RS 
13848	7107391	RS 
13849	7090873	RS 
13850	7079454	RS 
13851	7087980	RS 
13852	7085340	RS 
13853	7028697	RSB
13854	7111819	RSB
13855	7116332	RS 
13856	7126021	RS 
13857	7050365	RS 
13858	7113984	RS 
13859	2360531	RSB
13860	7105970	RS 
13861	7097253	RS 
13862	2360114	RS 
