	ID	OWNER
2723	1003909	NON-PROFIT
2724	4601550	NON-PROFIT
2725	10323294	PROPRIETARY
2726	4657702	NON-PROFIT
2727	3901061	NON-PROFIT
2728	16443351	GOVERNMENT - DISTRICT/AUTHORITY
2729	5102571	NON-PROFIT
2730	4302360	NON-PROFIT
2731	19824201	PROPRIETARY
2732	7556093	NON-PROFIT
2733	4404736	GOVERNMENT - LOCAL
2734	7055414	NON-PROFIT
2735	4357105	GOVERNMENT - FEDERAL
2736	8756241	GOVERNMENT - LOCAL
2737	3756501	NON-PROFIT
2738	11256762	NON-PROFIT
2739	1329569	NON-PROFIT
2740	6660629	PROPRIETARY
2741	3955125	NON-PROFIT
2742	11056058	NON-PROFIT
2743	17037777	NON-PROFIT
2744	513901	NON-PROFIT
2745	804276	NON-PROFIT
2746	10073086	GOVERNMENT - LOCAL
2747	1114701	NON-PROFIT
2748	17237748	NON-PROFIT
2749	1383709	PROPRIETARY
2750	11923320	GOVERNMENT - DISTRICT/AUTHORITY
2751	3283211	GOVERNMENT - FEDERAL
2752	2422903	PROPRIETARY
2753	14523188	NOT AVAILABLE
2754	2522304	NON-PROFIT
2755	983686	NON-PROFIT
2756	2383605	PROPRIETARY
2757	1713045	NON-PROFIT
2758	7524301	PROPRIETARY
2759	12623505	NON-PROFIT
2760	13123502	NON-PROFIT
2761	822630	NON-PROFIT
2762	13723607	NON-PROFIT
2763	883440	GOVERNMENT - LOCAL
2764	12173772	NON-PROFIT
2765	5024153	GOVERNMENT - FEDERAL
2766	15623435	NON-PROFIT
2767	15723434	NOT AVAILABLE
2768	9623847	PROPRIETARY
2769	1820186	PROPRIETARY
2770	997424	NON-PROFIT
2771	6424273	NON-PROFIT
2772	6024228	NON-PROFIT
2773	2622205	NON-PROFIT
2774	147123188	PROPRIETARY
2775	19123502	PROPRIETARY
2776	19220176	PROPRIETARY
2777	705089	NON-PROFIT
2778	8423114	NON-PROFIT
2779	11745640	NON-PROFIT
2780	10241097	NON-PROFIT
2781	17143907	NON-PROFIT
2782	5829605	NON-PROFIT
2783	6429440	NON-PROFIT
2784	8329576	NON-PROFIT
2785	6529927	PROPRIETARY
2786	2329020	GOVERNMENT - LOCAL
2787	2529720	PROPRIETARY
2788	2229681	PROPRIETARY
2789	12144830	NON-PROFIT
2790	15198272	PROPRIETARY
2791	3429302	GOVERNMENT - STATE
2792	19616335	NON-PROFIT
2793	1029512	PROPRIETARY
2794	8429102	NON-PROFIT
2795	2729488	PROPRIETARY
2796	1929621	NON-PROFIT
2797	4144113	NON-PROFIT
2798	5529472	GOVERNMENT - STATE
2799	5329170	GOVERNMENT - STATE
2800	3629203	GOVERNMENT - STATE
2801	8413210	NON-PROFIT
2802	729325	PROPRIETARY
2803	5629210	GOVERNMENT - STATE
2804	10929601	PROPRIETARY
2805	6829405	PROPRIETARY
2806	5729169	PROPRIETARY
2807	10829720	PROPRIETARY
2808	8229926	PROPRIETARY
2809	22177550	NON-PROFIT
2810	8629201	NON-PROFIT
2811	8099122	GOVERNMENT - DISTRICT/AUTHORITY
2812	6698531	NON-PROFIT
2813	190684117	PROPRIETARY
2814	77777094	NON-PROFIT
2815	422801	NON-PROFIT
2816	58875204	NON-PROFIT
2817	182584041	PROPRIETARY
2818	194779934	PROPRIETARY
2819	194484403	PROPRIETARY
2820	1261364	NON-PROFIT
2821	4998520	NON-PROFIT
2822	185979928	PROPRIETARY
2823	192876063	PROPRIETARY
2824	1997062	NON-PROFIT
2825	4097045	NON-PROFIT
2826	3997225	NON-PROFIT
2827	6297123	NON-PROFIT
2828	2899169	GOVERNMENT - DISTRICT/AUTHORITY
2829	12098052	PROPRIETARY
2830	1897210	NON-PROFIT
2831	3797213	NON-PROFIT
2832	5097239	NON-PROFIT
2833	4883522	NON-PROFIT
2834	5197381	NON-PROFIT
2835	4283672	GOVERNMENT - DISTRICT/AUTHORITY
2836	4697355	NON-PROFIT
2837	2514214	NON-PROFIT
2838	3114141	NON-PROFIT
2839	3314225	NON-PROFIT
2840	3512932	NON-PROFIT
2841	3912078	NON-PROFIT
2842	4012953	NON-PROFIT
2843	4214020	NON-PROFIT
2844	4313601	NON-PROFIT
2845	4713367	GOVERNMENT - LOCAL
2846	5114621	NON-PROFIT
2847	5714620	GOVERNMENT - LOCAL
2848	6611791	NON-PROFIT
2849	6911803	NON-PROFIT
2850	7114094	NON-PROFIT
2851	7214301	NON-PROFIT
2852	7314120	NON-PROFIT
2853	7514092	NON-PROFIT
2854	7913502	NON-PROFIT
2855	8013413	NON-PROFIT
2856	8514432	NON-PROFIT
2857	9413126	NON-PROFIT
2858	9513820	NON-PROFIT
2859	487109	PROPRIETARY
2860	10010993	GOVERNMENT - STATE
2861	10210901	NON-PROFIT
2862	3857108	NON-PROFIT
2863	4840160	PROPRIETARY
2864	10613613	GOVERNMENT - LOCAL
2865	11012304	NON-PROFIT
2866	1660085	PROPRIETARY
2867	15498065	GOVERNMENT - DISTRICT/AUTHORITY
2868	5261350	NON-PROFIT
2869	11261354	NON-PROFIT
2870	11312309	NON-PROFIT
2871	1821239	NON-PROFIT
2872	3621229	NON-PROFIT
2873	4921218	NON-PROFIT
2874	1103833	NON-PROFIT
2875	12511507	NON-PROFIT
2876	2341041	NON-PROFIT
2877	1240503	NON-PROFIT
2878	12714850	NON-PROFIT
2879	12912723	NON-PROFIT
2880	13312801	NON-PROFIT
2881	1940508	GOVERNMENT - STATE
2882	14210549	NON-PROFIT
2883	15510461	NON-PROFIT
2884	3921802	GOVERNMENT - STATE
2885	3241031	NON-PROFIT
2886	18010021	NON-PROFIT
2887	18210029	GOVERNMENT - LOCAL
2888	18410003	NON-PROFIT
2889	18710001	NON-PROFIT
2890	19511432	GOVERNMENT - LOCAL
2891	8062901	NON-PROFIT
2892	8260970	NON-PROFIT
2893	11342211	GOVERNMENT - LOCAL
2894	9642104	PROPRIETARY
2895	20011375	NON-PROFIT
2896	20211206	GOVERNMENT - LOCAL
2897	20914209	NON-PROFIT
2898	113912204	NON-PROFIT
2899	114611203	NON-PROFIT
2900	114710011	NOT AVAILABLE
2901	114811040	NON-PROFIT
2902	115210550	NON-PROFIT
2903	5441749	NON-PROFIT
2904	115511102	NOT AVAILABLE
2905	116213211	NON-PROFIT
2906	116313421	NON-PROFIT
2907	2420706	NON-PROFIT
2908	117211777	NON-PROFIT
2909	117612084	NON-PROFIT
2910	1662321	NON-PROFIT
2911	14261530	NON-PROFIT
2912	3561108	PROPRIETARY
2913	117814626	NON-PROFIT
2914	662948	NON-PROFIT
2915	117914611	NON-PROFIT
2916	620650	NON-PROFIT
2917	118110461	NON-PROFIT
2918	118413838	NON-PROFIT
2919	4562959	GOVERNMENT - FEDERAL
2920	2108015	NON-PROFIT
2921	2061081	GOVERNMENT - LOCAL
2922	119014020	NOT AVAILABLE
2923	119111203	GOVERNMENT - STATE
2924	119410016	NOT AVAILABLE
2925	119710701	NON-PROFIT
2926	120010701	NON-PROFIT
2927	120210304	GOVERNMENT - STATE
2928	121514081	NON-PROFIT
2929	121614901	NON-PROFIT
2930	9814020	GOVERNMENT - FEDERAL
2931	10710010	GOVERNMENT - FEDERAL
2932	9912208	GOVERNMENT - FEDERAL
2933	121210003	NON-PROFIT
2934	25514209	PROPRIETARY
2935	11508210	NON-PROFIT
2936	25611701	NON-PROFIT
2937	13761036	PROPRIETARY
2938	11211425	GOVERNMENT - FEDERAL
2939	11842633	GOVERNMENT - STATE
2940	340701	NON-PROFIT
2941	4640906	NON-PROFIT
2942	9240741	NON-PROFIT
2943	11241230	PROPRIETARY
2944	10811768	GOVERNMENT - FEDERAL
2945	120794	GOVERNMENT - STATE
2946	221044	NON-PROFIT
2947	321041	NON-PROFIT
2948	5479830	PROPRIETARY
2949	16579323	GOVERNMENT - LOCAL
2950	22476528	GOVERNMENT - DISTRICT/AUTHORITY
2951	24079520	GOVERNMENT - DISTRICT/AUTHORITY
2952	32178119	GOVERNMENT - DISTRICT/AUTHORITY
2953	36578648	NON-PROFIT
2954	5421204	NON-PROFIT
2955	5321204	NON-PROFIT
2956	14162274	GOVERNMENT - DISTRICT/AUTHORITY
2957	39977868	NON-PROFIT
2958	14561068	NON-PROFIT
2959	40977465	NON-PROFIT
2960	44979546	GOVERNMENT - DISTRICT/AUTHORITY
2961	52779373	GOVERNMENT - DISTRICT/AUTHORITY
2962	53176483	GOVERNMENT - LOCAL
2963	53579088	NON-PROFIT
2964	54479855	PROPRIETARY
2965	5960612	NON-PROFIT
2966	8660649	NON-PROFIT
2967	81879778	GOVERNMENT - DISTRICT/AUTHORITY
2968	8960617	NON-PROFIT
2969	10060622	NON-PROFIT
2970	11660429	NON-PROFIT
2971	13260452	GOVERNMENT - LOCAL
2972	3060178	PROPRIETARY
2973	1340223	GOVERNMENT - STATE
2974	8940403	NON-PROFIT
2975	5342025	GOVERNMENT - DISTRICT/AUTHORITY
2976	2540202	NON-PROFIT
2977	6840217	NON-PROFIT
2978	6940241	NON-PROFIT
2979	10740242	PROPRIETARY
2980	6741012	NON-PROFIT
2981	4425301	NON-PROFIT
2982	5426847	GOVERNMENT - LOCAL
2983	725304	NON-PROFIT
2984	10341014	NON-PROFIT
2985	1225701	PROPRIETARY
2986	5125661	PROPRIETARY
2987	3826726	PROPRIETARY
2988	6040965	NON-PROFIT
2989	208901	NON-PROFIT
2990	10362946	NON-PROFIT
2991	3261820	PROPRIETARY
2992	5361801	NON-PROFIT
2993	16925701	GOVERNMENT - FEDERAL
2994	3425136	NON-PROFIT
2995	1105753	NON-PROFIT
2996	6862246	NON-PROFIT
2997	2661008	NON-PROFIT
2998	1162565	NON-PROFIT
2999	5142003	NON-PROFIT
3000	189178840	PROPRIETARY
3001	2839451	GOVERNMENT - LOCAL
3002	191778660	NON-PROFIT
3003	7539345	NON-PROFIT
3004	183875052	PROPRIETARY
3005	192477802	PROPRIETARY
3006	2859923	NON-PROFIT
3007	1439090	GOVERNMENT - LOCAL
3008	539503	PROPRIETARY
3009	10738738	GOVERNMENT - STATE
3010	439530	PROPRIETARY
3011	190744504	NOT AVAILABLE
3012	3227983	NON-PROFIT
3013	10927360	NON-PROFIT
3014	5427932	NON-PROFIT
3015	6427704	NON-PROFIT
3016	4828012	GOVERNMENT - LOCAL
3017	4628232	GOVERNMENT - DISTRICT/AUTHORITY
3018	8627406	PROPRIETARY
3019	11927893	NON-PROFIT
3020	8127055	NON-PROFIT
3021	11028712	NON-PROFIT
3022	10628713	NON-PROFIT
3023	10527016	PROPRIETARY
3024	3728462	NON-PROFIT
3025	5628472	GOVERNMENT - DISTRICT/AUTHORITY
3026	2058545	NON-PROFIT
3027	1658425	NON-PROFIT
3028	3358072	NON-PROFIT
3029	458506	NON-PROFIT
3030	958104	PROPRIETARY
3031	4558301	NON-PROFIT
3032	4358401	NON-PROFIT
3033	3858045	NON-PROFIT
3034	2958237	NON-PROFIT
3035	4158368	NON-PROFIT
3036	1058852	NON-PROFIT
3037	1558746	GOVERNMENT - LOCAL
3038	5258701	NON-PROFIT
3039	93650310	GOVERNMENT - FEDERAL
3040	358122	NON-PROFIT
3041	3258249	NON-PROFIT
3042	173640206	GOVERNMENT - FEDERAL
3043	185768137	NOT AVAILABLE
3044	34332809	PROPRIETARY
3045	43632792	NON-PROFIT
3046	34433461	PROPRIETARY
3047	41933414	PROPRIETARY
3048	16732960	PROPRIETARY
3049	3133701	NON-PROFIT
3050	133097239	NOT AVAILABLE
3051	28633709	PROPRIETARY
3052	15033612	NON-PROFIT
3053	20233603	PROPRIETARY
3054	36233573	PROPRIETARY
3055	38733607	NON-PROFIT
3056	16334613	PROPRIETARY
3057	28934613	PROPRIETARY
3058	8232348	PROPRIETARY
3059	9434223	PROPRIETARY
3060	16234240	PROPRIETARY
3061	41334285	PROPRIETARY
3062	10532701	NON-PROFIT
3063	22134950	PROPRIETARY
3064	31934952	PROPRIETARY
3065	32034484	PROPRIETARY
3066	41632159	NON-PROFIT
3067	9832086	NON-PROFIT
3068	3232168	GOVERNMENT - DISTRICT/AUTHORITY
3069	40532696	PROPRIETARY
3070	13533541	NON-PROFIT
3071	24634655	PROPRIETARY
3072	27233549	NON-PROFIT
3073	203079	PROPRIETARY
3074	41532940	NON-PROFIT
3075	35032610	NON-PROFIT
3076	35832606	NON-PROFIT
3077	20332043	PROPRIETARY
3078	25633024	GOVERNMENT - DISTRICT/AUTHORITY
3079	28233313	PROPRIETARY
3080	34834428	PROPRIETARY
3081	1333176	NON-PROFIT
3082	8333137	NON-PROFIT
3083	16133189	PROPRIETARY
3084	745804	NON-PROFIT
3085	30233016	PROPRIETARY
3086	42433196	NON-PROFIT
3087	5834474	PROPRIETARY
3088	27534471	GOVERNMENT - DISTRICT/AUTHORITY
3089	3434209	PROPRIETARY
3090	21734202	PROPRIETARY
3091	8136202	PROPRIETARY
3092	91636202	NOT AVAILABLE
3093	635233	GOVERNMENT - DISTRICT/AUTHORITY
3094	6985016	NON-PROFIT
3095	9135957	GOVERNMENT - DISTRICT/AUTHORITY
3096	3385132	NON-PROFIT
3097	2035042	GOVERNMENT - DISTRICT/AUTHORITY
3098	10485364	NON-PROFIT
3099	8197448	GOVERNMENT - STATE
3100	4497301	NON-PROFIT
3101	1436442	PROPRIETARY
3102	7035565	NON-PROFIT
3103	5045764	NON-PROFIT
3104	11543906	NON-PROFIT
3105	14108012	GOVERNMENT - LOCAL
3106	109808012	PROPRIETARY
3107	15345069	NON-PROFIT
3108	10945121	GOVERNMENT - LOCAL
3109	8645014	NON-PROFIT
3110	3536049	PROPRIETARY
3111	13636652	NON-PROFIT
3112	90736604	GOVERNMENT - STATE
3113	9836617	GOVERNMENT - STATE
3114	13245177	PROPRIETARY
3115	1736111	GOVERNMENT - DISTRICT/AUTHORITY
3116	6536867	PROPRIETARY
3117	43677979	GOVERNMENT - DISTRICT/AUTHORITY
3118	28017109	PROPRIETARY
3119	122244104	NON-PROFIT
3120	124844128	PROPRIETARY
3121	8244145	NON-PROFIT
3122	129444122	PROPRIETARY
3123	3343512	NON-PROFIT
3124	708611	GOVERNMENT - STATE
3125	10543130	NON-PROFIT
3126	12243228	NON-PROFIT
3127	3500726	PROPRIETARY
3128	129343223	GOVERNMENT - STATE
3129	14543567	NON-PROFIT
3130	1508103	PROPRIETARY
3131	1608104	NON-PROFIT
3132	3108037	GOVERNMENT - STATE
3133	8308103	NON-PROFIT
3134	2008330	PROPRIETARY
3135	5008401	PROPRIETARY
3136	6407503	NON-PROFIT
3137	1107018	GOVERNMENT - FEDERAL
3138	7307039	NON-PROFIT
3139	8508302	NON-PROFIT
3140	7808822	NON-PROFIT
3141	12507047	NON-PROFIT
3142	2407922	GOVERNMENT - LOCAL
3143	4107901	PROPRIETARY
3144	8107202	NON-PROFIT
3145	14607065	PROPRIETARY
3146	9708901	NON-PROFIT
3147	14408854	GOVERNMENT - STATE
3148	808540	PROPRIETARY
3149	2708648	NON-PROFIT
3150	5407930	PROPRIETARY
3151	6307444	NON-PROFIT
3152	1907740	PROPRIETARY
3153	3007740	NON-PROFIT
3154	9908755	NON-PROFIT
3155	10708050	NON-PROFIT
3156	108708876	NON-PROFIT
3157	109307030	PROPRIETARY
3158	110007055	PROPRIETARY
3159	110207042	PROPRIETARY
3160	6145219	NON-PROFIT
3161	9945220	NON-PROFIT
3162	130245211	NON-PROFIT
3163	9145241	NON-PROFIT
3164	2345133	GOVERNMENT - DISTRICT/AUTHORITY
3165	10043952	NON-PROFIT
3166	8745219	NON-PROFIT
3167	2800733	NOT AVAILABLE
3168	2743050	NON-PROFIT
3169	15044077	NON-PROFIT
3170	13544035	NON-PROFIT
3171	29144011	PROPRIETARY
3172	64685008	GOVERNMENT - STATE
3173	29243615	NON-PROFIT
3174	3388415	NON-PROFIT
3175	2087801	NON-PROFIT
3176	9786442	PROPRIETARY
3177	3488345	NON-PROFIT
3178	2788260	GOVERNMENT - DISTRICT/AUTHORITY
3179	3588030	PROPRIETARY
3180	128443055	NOT AVAILABLE
3181	585206	PROPRIETARY
3182	685308	PROPRIETARY
3183	3288011	PROPRIETARY
3184	4088012	PROPRIETARY
3185	987102	PROPRIETARY
3186	1087114	PROPRIETARY
3187	2387110	NON-PROFIT
3188	2988203	GOVERNMENT - STATE
3189	4688201	PROPRIETARY
3190	787020	NON-PROFIT
3191	111587144	GOVERNMENT - STATE
3192	7687108	GOVERNMENT - STATE
3193	2889146	GOVERNMENT - STATE
3194	9586326	NON-PROFIT
3195	3089119	PROPRIETARY
3196	589148	PROPRIETARY
3197	25416365	GOVERNMENT - STATE
3198	989146	PROPRIETARY
3199	889119	PROPRIETARY
3200	3546947	GOVERNMENT - LOCAL
3201	9246947	GOVERNMENT - LOCAL
3202	7947129	PROPRIETARY
3203	11246383	PROPRIETARY
3204	66785008	GOVERNMENT - STATE
3205	284081	PROPRIETARY
3206	9444903	NON-PROFIT
3207	1189030	PROPRIETARY
3208	1389521	NON-PROFIT
3209	5232440	PROPRIETARY
3210	3244811	NON-PROFIT
3211	10746805	NON-PROFIT
3212	1047201	GOVERNMENT - LOCAL
3213	955101	NON-PROFIT
3214	14443420	NON-PROFIT
3215	4345662	NON-PROFIT
3216	4589301	GOVERNMENT - DISTRICT/AUTHORITY
3217	4089102	GOVERNMENT - LOCAL
3218	191868113	NOT AVAILABLE
3219	2184624	NON-PROFIT
3220	1184032	NON-PROFIT
3221	4346158	NON-PROFIT
3222	2746970	PROPRIETARY
3223	3947933	NON-PROFIT
3224	447404	PROPRIETARY
3225	6547403	NON-PROFIT
3226	4584647	NON-PROFIT
3227	125	NON-PROFIT
3228	546714	PROPRIETARY
3229	4546320	NON-PROFIT
3230	5746342	PROPRIETARY
3231	11146307	PROPRIETARY
3232	999506	GOVERNMENT - FEDERAL
3233	16485027	PROPRIETARY
3234	6947454	NON-PROFIT
3235	2099559	NON-PROFIT
3236	6147905	NON-PROFIT
3237	3846360	NON-PROFIT
3238	16344646	PROPRIETARY
3239	12739339	NON-PROFIT
3240	4799503	PROPRIETARY
3241	7046534	PROPRIETARY
3242	4747591	GOVERNMENT - LOCAL
3243	6846032	NON-PROFIT
3244	12444309	NON-PROFIT
3245	1657313	NON-PROFIT
3246	10846725	NON-PROFIT
3247	4246237	NON-PROFIT
3248	8046222	PROPRIETARY
3249	4785381	PROPRIETARY
3250	7085203	PROPRIETARY
3251	1757428	GOVERNMENT - LOCAL
3252	130144648	GOVERNMENT - STATE
3253	6421502	GOVERNMENT - STATE
3254	16615243	NON-PROFIT
3255	22319335	NON-PROFIT
3256	145724134	NON-PROFIT
3257	69885364	GOVERNMENT - FEDERAL
3258	700641	NOT AVAILABLE
3259	7257108	PROPRIETARY
3260	4926003	NON-PROFIT
3261	19015238	PROPRIETARY
3262	12318102	NON-PROFIT
3263	1368371	NON-PROFIT
3264	19323820	NOT AVAILABLE
3265	13407001	GOVERNMENT - STATE
3266	69585707	GOVERNMENT - FEDERAL
3267	6426155	GOVERNMENT - LOCAL
3268	138577338	PROPRIETARY
3269	5721784	GOVERNMENT - STATE
3270	5404750	NON-PROFIT
3271	5226416	NON-PROFIT
3272	60399588	NOT AVAILABLE
3273	14428603	PROPRIETARY
3274	7357642	GOVERNMENT - FEDERAL
3275	8324171	PROPRIETARY
3276	11517064	NON-PROFIT
3277	4099403	NON-PROFIT
3278	8923124	PROPRIETARY
3279	3187701	GOVERNMENT - STATE
3280	15418104	PROPRIETARY
3281	21916686	NON-PROFIT
3282	13817257	PROPRIETARY
3283	14119610	PROPRIETARY
3284	9515009	NON-PROFIT
3285	419720	PROPRIETARY
3286	22015779	GOVERNMENT - STATE
3287	10919047	PROPRIETARY
3288	18633874	NOT AVAILABLE
3289	287124	NON-PROFIT
3290	10619034	PROPRIETARY
3291	11716154	PROPRIETARY
3292	14717110	NON-PROFIT
3293	8217740	NON-PROFIT
3294	12017055	PROPRIETARY
3295	14617036	PROPRIETARY
3296	15819020	PROPRIETARY
3297	4604330	NON-PROFIT
3298	143677706	PROPRIETARY
3299	5717233	NON-PROFIT
3300	13923604	GOVERNMENT - FEDERAL
3301	16748230	PROPRIETARY
3302	13710461	NON-PROFIT
3303	17111213	NON-PROFIT
3304	23519124	PROPRIETARY
3305	15715301	PROPRIETARY
3306	20518071	NON-PROFIT
3307	15919468	PROPRIETARY
3308	2818847	NON-PROFIT
3309	14317601	PROPRIETARY
3310	17317408	PROPRIETARY
3311	8318020	PROPRIETARY
3312	4887401	NON-PROFIT
3313	81333484	NOT AVAILABLE
3314	4407514	NOT AVAILABLE
3315	1319713	PROPRIETARY
3316	12363640	NON-PROFIT
3317	1219720	GOVERNMENT - STATE
3318	12463640	GOVERNMENT - STATE
3319	1419805	PROPRIETARY
3320	319901	PROPRIETARY
3321	519801	NON-PROFIT
3322	172054801	NON-PROFIT
3323	172154166	NON-PROFIT
3324	172254002	NON-PROFIT
3325	167934997	PROPRIETARY
3326	178334109	PROPRIETARY
3327	178432765	PROPRIETARY
3328	174932218	NON-PROFIT
3329	175158122	NON-PROFIT
3330	173871360	GOVERNMENT - FEDERAL
3331	179519047	NON-PROFIT
3332	163770503	NOT AVAILABLE
3333	175058103	NON-PROFIT
3334	176289139	NON-PROFIT
3335	176389149	PROPRIETARY
3336	168189011	PROPRIETARY
3337	175520422	GOVERNMENT - FEDERAL
3338	175640502	GOVERNMENT - FEDERAL
3339	173946545	GOVERNMENT - FEDERAL
3340	173741075	GOVERNMENT - FEDERAL
3341	181032827	GOVERNMENT - FEDERAL
3342	173421201	GOVERNMENT - FEDERAL
3343	173521218	GOVERNMENT - FEDERAL
3344	181172703	GOVERNMENT - FEDERAL
3345	176593702	PROPRIETARY
3346	178592656	PROPRIETARY
3347	168494117	PROPRIETARY
3348	168595138	PROPRIETARY
3349	168695355	PROPRIETARY
3350	172970065	PROPRIETARY
3351	174568803	GOVERNMENT - FEDERAL
3352	174380220	GOVERNMENT - FEDERAL
3353	174170119	GOVERNMENT - FEDERAL
3354	168327610	PROPRIETARY
3355	173070119	PROPRIETARY
3356	168770791	PROPRIETARY
3357	168975247	PROPRIETARY
3358	169079911	PROPRIETARY
3359	169177385	NON-PROFIT
3360	169277384	NON-PROFIT
3361	169375703	NON-PROFIT
3362	171078701	PROPRIETARY
3363	169477059	PROPRIETARY
3364	168089146	NON-PROFIT
3365	169610461	GOVERNMENT - STATE
3366	168871270	PROPRIETARY
3367	177827006	NON-PROFIT
3368	172728451	PROPRIETARY
3369	179027408	NON-PROFIT
3370	176627403	NON-PROFIT
3371	176728339	PROPRIETARY
3372	176828211	NON-PROFIT
3373	179128210	PROPRIETARY
3374	178127610	GOVERNMENT - STATE
3375	171439083	GOVERNMENT - LOCAL
3376	178727705	PROPRIETARY
3377	178027529	PROPRIETARY
3378	179749506	PROPRIETARY
3379	179848912	NON-PROFIT
3380	179968118	NON-PROFIT
3381	174845242	PROPRIETARY
3382	175473114	PROPRIETARY
3383	176055072	NON-PROFIT
3384	180443082	PROPRIETARY
3385	1555432	NON-PROFIT
3386	5270601	NON-PROFIT
3387	75220032	NOT AVAILABLE
3388	7470433	PROPRIETARY
3389	14430812	GOVERNMENT - STATE
3390	174272114	GOVERNMENT - FEDERAL
3391	18671203	NON-PROFIT
3392	8731201	GOVERNMENT - DISTRICT/AUTHORITY
3393	2970506	PROPRIETARY
3394	2670508	PROPRIETARY
3395	75520032	NOT AVAILABLE
3396	5520678	NON-PROFIT
3397	3600726	PROPRIETARY
3398	75320017	NOT AVAILABLE
3399	180930904	GOVERNMENT - FEDERAL
3400	177462269	PROPRIETARY
3401	4771913	PROPRIETARY
3402	177380233	PROPRIETARY
3403	802906	NON-PROFIT
3404	102840	NON-PROFIT
3405	7802120	NON-PROFIT
3406	167854311	PROPRIETARY
3407	170014901	GOVERNMENT - STATE
3408	7601830	PROPRIETARY
3409	7702114	NON-PROFIT
3410	7400674	PROPRIETARY
3411	181413655	NOT AVAILABLE
3412	177180020	PROPRIETARY
3413	5646953	GOVERNMENT - FEDERAL
3414	174689511	PROPRIETARY
3415	181585247	NOT AVAILABLE
3416	181387034	NOT AVAILABLE
3417	181228719	NOT AVAILABLE
3418	6457523	NON-PROFIT
3419	126144308	NON-PROFIT
3420	3450441	GOVERNMENT - LOCAL
3421	985206	NON-PROFIT
3422	702905	NON-PROFIT
3423	1202915	NON-PROFIT
3424	1002903	NON-PROFIT
3425	1402906	NON-PROFIT
3426	2002908	NON-PROFIT
3427	1902904	NON-PROFIT
3428	902920	GOVERNMENT - STATE
3429	302860	NON-PROFIT
3430	1802886	NON-PROFIT
3431	1702896	PROPRIETARY
3432	602895	NON-PROFIT
3433	402879	NON-PROFIT
3434	3531513	GOVERNMENT - LOCAL
3435	17251455	NOT AVAILABLE
3436	173319805	NOT AVAILABLE
3437	631326	PROPRIETARY
3438	5124523	NON-PROFIT
3439	1753916	NON-PROFIT
3440	168275246	NON-PROFIT
3441	176936109	GOVERNMENT - FEDERAL
3442	167795482	NON-PROFIT
3443	177702254	NON-PROFIT
3444	172435046	PROPRIETARY
3445	176106810	PROPRIETARY
3446	172546214	PROPRIETARY
3447	180696929	NON-PROFIT
3448	120712946	NOT AVAILABLE
3449	2937203	PROPRIETARY
3450	178959701	PROPRIETARY
3451	47578224	PROPRIETARY
3452	102640475	PROPRIETARY
3453	51077478	PROPRIETARY
3454	127744621	PROPRIETARY
3455	80476028	PROPRIETARY
3456	156346805	PROPRIETARY
3457	54075711	NON-PROFIT
3458	54275701	NON-PROFIT
3459	58975218	PROPRIETARY
3460	74675042	PROPRIETARY
3461	75076208	PROPRIETARY
3462	14867214	PROPRIETARY
3463	14271201	PROPRIETARY
3464	6670554	PROPRIETARY
3465	16170546	GOVERNMENT - STATE
3466	17671101	PROPRIETARY
3467	9695128	PROPRIETARY
3468	19146254	PROPRIETARY
3469	4470601	PROPRIETARY
3470	71295817	PROPRIETARY
3471	3780218	PROPRIETARY
3472	3680210	PROPRIETARY
3473	680011	PROPRIETARY
3474	162070722	PROPRIETARY
3475	31194609	NON-PROFIT
3476	1353715	NON-PROFIT
3477	7372205	NON-PROFIT
3478	63872202	NOT AVAILABLE
3479	12902072	PROPRIETARY
3480	14728217	NON-PROFIT
3481	14828210	NON-PROFIT
3482	14927103	PROPRIETARY
3483	617405	PROPRIETARY
3484	1117822	PROPRIETARY
3485	2437218	PROPRIETARY
3486	76477375	PROPRIETARY
3487	131974137	PROPRIETARY
3488	2678745	PROPRIETARY
3489	12878413	NON-PROFIT
3490	18879902	PROPRIETARY
3491	20676104	NON-PROFIT
3492	3231210	PROPRIETARY
3493	2448706	NON-PROFIT
3494	15948201	PROPRIETARY
3495	76877520	PROPRIETARY
3496	18148201	PROPRIETARY
3497	18248180	PROPRIETARY
3498	27919129	PROPRIETARY
3499	91436106	PROPRIETARY
3500	28144155	PROPRIETARY
3501	108908401	PROPRIETARY
3502	29344512	PROPRIETARY
3503	7685013	PROPRIETARY
3504	16647130	PROPRIETARY
3505	28119145	PROPRIETARY
3506	5938930	PROPRIETARY
3507	12823507	NON-PROFIT
3508	14448109	NON-PROFIT
3509	5997415	NON-PROFIT
3510	7344001	NON-PROFIT
3511	112089119	NOT AVAILABLE
3512	16385712	NOT AVAILABLE
3513	7715006	PROPRIETARY
3514	2106102	NON-PROFIT
3515	15073109	PROPRIETARY
3516	14798201	PROPRIETARY
3517	152826062	NOT AVAILABLE
3518	9317033	NON-PROFIT
3519	3683301	NON-PROFIT
3520	1805671	GOVERNMENT - STATE
3521	2312204	NON-PROFIT
3522	7360612	GOVERNMENT - STATE
3523	172870433	PROPRIETARY
3524	173186504	GOVERNMENT - FEDERAL
3525	1374010	GOVERNMENT - DISTRICT/AUTHORITY
3526	7274137	PROPRIETARY
3527	132574120	PROPRIETARY
3528	1868450	GOVERNMENT - LOCAL
